Area Code (FAO),Nation,Item,Year,Value,Unit,Element
21,Brazil,Maize,2014,79881614,tonnes,Production
21,Brazil,Maize,2015,85283074,tonnes,Production
21,Brazil,Maize,2016,64188314,tonnes,Production
21,Brazil,Maize,2017,97910658,tonnes,Production
21,Brazil,Maize,2018,82366531,tonnes,Production
21,Brazil,Maize,2019,101138617,tonnes,Production
21,Brazil,"Oil, maize",1961,31553,tonnes,Production
21,Brazil,"Oil, maize",1962,33583,tonnes,Production
21,Brazil,"Oil, maize",1963,24238,tonnes,Production
21,Brazil,"Oil, maize",1964,26915,tonnes,Production
21,Brazil,"Oil, maize",1965,32603,tonnes,Production
21,Brazil,"Oil, maize",1966,31325,tonnes,Production
21,Brazil,"Oil, maize",1967,32060,tonnes,Production
21,Brazil,"Oil, maize",1968,33390,tonnes,Production
21,Brazil,"Oil, maize",1969,36278,tonnes,Production
21,Brazil,"Oil, maize",1970,33653,tonnes,Production
21,Brazil,"Oil, maize",1971,34878,tonnes,Production
21,Brazil,"Oil, maize",1972,36838,tonnes,Production
21,Brazil,"Oil, maize",1973,40163,tonnes,Production
21,Brazil,"Oil, maize",1974,40530,tonnes,Production
21,Brazil,"Oil, maize",1975,41020,tonnes,Production
21,Brazil,"Oil, maize",1976,41335,tonnes,Production
21,Brazil,"Oil, maize",1977,41965,tonnes,Production
21,Brazil,"Oil, maize",1978,42595,tonnes,Production
21,Brazil,"Oil, maize",1979,44590,tonnes,Production
21,Brazil,"Oil, maize",1980,44153,tonnes,Production
21,Brazil,"Oil, maize",1981,44590,tonnes,Production
21,Brazil,"Oil, maize",1982,45413,tonnes,Production
21,Brazil,"Oil, maize",1983,46480,tonnes,Production
21,Brazil,"Oil, maize",1984,47688,tonnes,Production
21,Brazil,"Oil, maize",1985,48773,tonnes,Production
21,Brazil,"Oil, maize",1986,49613,tonnes,Production
21,Brazil,"Oil, maize",1987,50645,tonnes,Production
21,Brazil,"Oil, maize",1988,51258,tonnes,Production
21,Brazil,"Oil, maize",1989,51660,tonnes,Production
21,Brazil,"Oil, maize",1990,51660,tonnes,Production
21,Brazil,"Oil, maize",1991,52500,tonnes,Production
21,Brazil,"Oil, maize",1992,54250,tonnes,Production
21,Brazil,"Oil, maize",1993,55125,tonnes,Production
21,Brazil,"Oil, maize",1994,52500,tonnes,Production
21,Brazil,"Oil, maize",1995,49000,tonnes,Production
21,Brazil,"Oil, maize",1996,49000,tonnes,Production
21,Brazil,"Oil, maize",1997,52504,tonnes,Production
21,Brazil,"Oil, maize",1998,45500,tonnes,Production
21,Brazil,"Oil, maize",1999,45500,tonnes,Production
21,Brazil,"Oil, maize",2000,43432,tonnes,Production
21,Brazil,"Oil, maize",2001,54755,tonnes,Production
21,Brazil,"Oil, maize",2002,61219,tonnes,Production
21,Brazil,"Oil, maize",2003,77991,tonnes,Production
21,Brazil,"Oil, maize",2004,73493,tonnes,Production
21,Brazil,"Oil, maize",2005,69980,tonnes,Production
21,Brazil,"Oil, maize",2006,76999,tonnes,Production
21,Brazil,"Oil, maize",2007,80494,tonnes,Production
21,Brazil,"Oil, maize",2008,80516,tonnes,Production
21,Brazil,"Oil, maize",2009,80502,tonnes,Production
21,Brazil,"Oil, maize",2010,80497,tonnes,Production
21,Brazil,"Oil, maize",2011,81367,tonnes,Production
21,Brazil,"Oil, maize",2012,91692,tonnes,Production
21,Brazil,"Oil, maize",2013,93797,tonnes,Production
21,Brazil,"Oil, maize",2014,94500,tonnes,Production
21,Brazil,"Oil, maize",2015,96700,tonnes,Production
21,Brazil,"Oil, maize",2016,98000,tonnes,Production
21,Brazil,"Oil, maize",2017,124834,tonnes,Production
21,Brazil,"Oil, maize",2018,145548,tonnes,Production
40,Chile,Maize,1961,162810,tonnes,Production
40,Chile,Maize,1962,180760,tonnes,Production
40,Chile,Maize,1963,176020,tonnes,Production
40,Chile,Maize,1964,241520,tonnes,Production
40,Chile,Maize,1965,260000,tonnes,Production
40,Chile,Maize,1966,285327,tonnes,Production
40,Chile,Maize,1967,362200,tonnes,Production
40,Chile,Maize,1968,320810,tonnes,Production
40,Chile,Maize,1969,153792,tonnes,Production
40,Chile,Maize,1970,239052,tonnes,Production
40,Chile,Maize,1971,258300,tonnes,Production
40,Chile,Maize,1972,282990,tonnes,Production
40,Chile,Maize,1973,294016,tonnes,Production
40,Chile,Maize,1974,366300,tonnes,Production
40,Chile,Maize,1975,328987,tonnes,Production
40,Chile,Maize,1976,247950,tonnes,Production
40,Chile,Maize,1977,355320,tonnes,Production
40,Chile,Maize,1978,256880,tonnes,Production
40,Chile,Maize,1979,489270,tonnes,Production
40,Chile,Maize,1980,405190,tonnes,Production
40,Chile,Maize,1981,518150,tonnes,Production
40,Chile,Maize,1982,425000,tonnes,Production
40,Chile,Maize,1983,511550,tonnes,Production
40,Chile,Maize,1984,721390,tonnes,Production
40,Chile,Maize,1985,771776,tonnes,Production
40,Chile,Maize,1986,721289,tonnes,Production
40,Chile,Maize,1987,617244,tonnes,Production
40,Chile,Maize,1988,660855,tonnes,Production
40,Chile,Maize,1989,938464,tonnes,Production
40,Chile,Maize,1990,823150,tonnes,Production
40,Chile,Maize,1991,835723,tonnes,Production
40,Chile,Maize,1992,911056,tonnes,Production
40,Chile,Maize,1993,899496,tonnes,Production
40,Chile,Maize,1994,937250,tonnes,Production
40,Chile,Maize,1995,942223,tonnes,Production
40,Chile,Maize,1996,931572,tonnes,Production
40,Chile,Maize,1997,880735,tonnes,Production
40,Chile,Maize,1998,943276,tonnes,Production
40,Chile,Maize,1999,624037,tonnes,Production
40,Chile,Maize,2000,652019,tonnes,Production
40,Chile,Maize,2001,778498,tonnes,Production
40,Chile,Maize,2002,924211,tonnes,Production
40,Chile,Maize,2003,1189729,tonnes,Production
40,Chile,Maize,2004,1320606,tonnes,Production
40,Chile,Maize,2005,1507766,tonnes,Production
40,Chile,Maize,2006,1381894,tonnes,Production
40,Chile,Maize,2007,1122648,tonnes,Production
40,Chile,Maize,2008,1365408,tonnes,Production
40,Chile,Maize,2009,1345649,tonnes,Production
40,Chile,Maize,2010,1357921,tonnes,Production
40,Chile,Maize,2011,1437561,tonnes,Production
40,Chile,Maize,2012,1493292,tonnes,Production
40,Chile,Maize,2013,1518545,tonnes,Production
40,Chile,Maize,2014,1186127,tonnes,Production
40,Chile,Maize,2015,1538755,tonnes,Production
40,Chile,Maize,2016,1174487,tonnes,Production
40,Chile,Maize,2017,1062589,tonnes,Production
40,Chile,Maize,2018,1110608,tonnes,Production
40,Chile,Maize,2019,973178,tonnes,Production
40,Chile,"Maize, green",1961,136000,tonnes,Production
40,Chile,"Maize, green",1962,140000,tonnes,Production
40,Chile,"Maize, green",1963,144000,tonnes,Production
40,Chile,"Maize, green",1964,150000,tonnes,Production
40,Chile,"Maize, green",1965,156792,tonnes,Production
40,Chile,"Maize, green",1966,140000,tonnes,Production
40,Chile,"Maize, green",1967,130000,tonnes,Production
40,Chile,"Maize, green",1968,125000,tonnes,Production
40,Chile,"Maize, green",1969,120000,tonnes,Production
40,Chile,"Maize, green",1970,116000,tonnes,Production
40,Chile,"Maize, green",1971,112000,tonnes,Production
40,Chile,"Maize, green",1972,110000,tonnes,Production
40,Chile,"Maize, green",1973,107000,tonnes,Production
40,Chile,"Maize, green",1974,110000,tonnes,Production
40,Chile,"Maize, green",1975,119300,tonnes,Production
40,Chile,"Maize, green",1976,120000,tonnes,Production
40,Chile,"Maize, green",1977,130000,tonnes,Production
40,Chile,"Maize, green",1978,120000,tonnes,Production
40,Chile,"Maize, green",1979,118800,tonnes,Production
40,Chile,"Maize, green",1980,117600,tonnes,Production
40,Chile,"Maize, green",1981,142800,tonnes,Production
40,Chile,"Maize, green",1982,138000,tonnes,Production
40,Chile,"Maize, green",1983,142000,tonnes,Production
40,Chile,"Maize, green",1984,147000,tonnes,Production
40,Chile,"Maize, green",1985,122356,tonnes,Production
40,Chile,"Maize, green",1986,118000,tonnes,Production
40,Chile,"Maize, green",1987,109370,tonnes,Production
40,Chile,"Maize, green",1988,108280,tonnes,Production
40,Chile,"Maize, green",1989,171030,tonnes,Production
40,Chile,"Maize, green",1990,167010,tonnes,Production
40,Chile,"Maize, green",1991,204375,tonnes,Production
40,Chile,"Maize, green",1992,175785,tonnes,Production
40,Chile,"Maize, green",1993,203100,tonnes,Production
40,Chile,"Maize, green",1994,190134,tonnes,Production
40,Chile,"Maize, green",1995,190000,tonnes,Production
40,Chile,"Maize, green",1996,189481,tonnes,Production
40,Chile,"Maize, green",1997,170000,tonnes,Production
40,Chile,"Maize, green",1998,225000,tonnes,Production
40,Chile,"Maize, green",1999,220386,tonnes,Production
40,Chile,"Maize, green",2000,232500,tonnes,Production
40,Chile,"Maize, green",2001,240000,tonnes,Production
40,Chile,"Maize, green",2002,245000,tonnes,Production
40,Chile,"Maize, green",2003,250000,tonnes,Production
40,Chile,"Maize, green",2004,252000,tonnes,Production
40,Chile,"Maize, green",2005,230000,tonnes,Production
40,Chile,"Maize, green",2006,200000,tonnes,Production
40,Chile,"Maize, green",2007,165000,tonnes,Production
40,Chile,"Maize, green",2008,178300,tonnes,Production
40,Chile,"Maize, green",2009,180000,tonnes,Production
40,Chile,"Maize, green",2010,176000,tonnes,Production
40,Chile,"Maize, green",2011,161840,tonnes,Production
40,Chile,"Maize, green",2012,180000,tonnes,Production
40,Chile,"Maize, green",2013,191426,tonnes,Production
40,Chile,"Maize, green",2014,143065,tonnes,Production
40,Chile,"Maize, green",2015,134719,tonnes,Production
40,Chile,"Maize, green",2016,145263,tonnes,Production
40,Chile,"Maize, green",2017,138028,tonnes,Production
40,Chile,"Maize, green",2018,142750,tonnes,Production
40,Chile,"Maize, green",2019,145916,tonnes,Production
44,Colombia,Maize,1961,757531,tonnes,Production
44,Colombia,Maize,1962,753900,tonnes,Production
44,Colombia,Maize,1963,781593,tonnes,Production
44,Colombia,Maize,1964,968000,tonnes,Production
44,Colombia,Maize,1965,870755,tonnes,Production
44,Colombia,Maize,1966,850000,tonnes,Production
44,Colombia,Maize,1967,850000,tonnes,Production
44,Colombia,Maize,1968,886000,tonnes,Production
44,Colombia,Maize,1969,872500,tonnes,Production
44,Colombia,Maize,1970,876800,tonnes,Production
44,Colombia,Maize,1971,818500,tonnes,Production
44,Colombia,Maize,1972,806200,tonnes,Production
44,Colombia,Maize,1973,739100,tonnes,Production
44,Colombia,Maize,1974,791500,tonnes,Production
44,Colombia,Maize,1975,722600,tonnes,Production
44,Colombia,Maize,1976,883700,tonnes,Production
44,Colombia,Maize,1977,752800,tonnes,Production
44,Colombia,Maize,1978,862200,tonnes,Production
44,Colombia,Maize,1979,870200,tonnes,Production
44,Colombia,Maize,1980,853560,tonnes,Production
44,Colombia,Maize,1981,880000,tonnes,Production
44,Colombia,Maize,1982,898500,tonnes,Production
44,Colombia,Maize,1983,863800,tonnes,Production
44,Colombia,Maize,1984,864312,tonnes,Production
44,Colombia,Maize,1985,762600,tonnes,Production
44,Colombia,Maize,1986,788100,tonnes,Production
44,Colombia,Maize,1987,859600,tonnes,Production
44,Colombia,Maize,1988,907800,tonnes,Production
44,Colombia,Maize,1989,1043800,tonnes,Production
44,Colombia,Maize,1990,1213300,tonnes,Production
44,Colombia,Maize,1991,1273600,tonnes,Production
44,Colombia,Maize,1992,1055670,tonnes,Production
44,Colombia,Maize,1993,1129752,tonnes,Production
44,Colombia,Maize,1994,1161090,tonnes,Production
44,Colombia,Maize,1995,1019716,tonnes,Production
44,Colombia,Maize,1996,966922,tonnes,Production
44,Colombia,Maize,1997,977911,tonnes,Production
44,Colombia,Maize,1998,754578,tonnes,Production
44,Colombia,Maize,1999,971202,tonnes,Production
44,Colombia,Maize,2000,1204471,tonnes,Production
44,Colombia,Maize,2001,1191901,tonnes,Production
44,Colombia,Maize,2002,1263544,tonnes,Production
44,Colombia,Maize,2003,1513950,tonnes,Production
44,Colombia,Maize,2004,1623214,tonnes,Production
44,Colombia,Maize,2005,1588316,tonnes,Production
44,Colombia,Maize,2006,1531145,tonnes,Production
44,Colombia,Maize,2007,1733290,tonnes,Production
44,Colombia,Maize,2008,1726546,tonnes,Production
44,Colombia,Maize,2009,1560347,tonnes,Production
44,Colombia,Maize,2010,1421868,tonnes,Production
44,Colombia,Maize,2011,1719795,tonnes,Production
44,Colombia,Maize,2012,1872855,tonnes,Production
44,Colombia,Maize,2013,1779069,tonnes,Production
44,Colombia,Maize,2014,1803039,tonnes,Production
44,Colombia,Maize,2015,1471026,tonnes,Production
44,Colombia,Maize,2016,1295089,tonnes,Production
44,Colombia,Maize,2017,1329856,tonnes,Production
44,Colombia,Maize,2018,1378368,tonnes,Production
44,Colombia,Maize,2019,1394863,tonnes,Production
44,Colombia,"Oil, maize",1961,4026,tonnes,Production
44,Colombia,"Oil, maize",1962,3647,tonnes,Production
44,Colombia,"Oil, maize",1963,3741,tonnes,Production
44,Colombia,"Oil, maize",1964,3483,tonnes,Production
44,Colombia,"Oil, maize",1965,4195,tonnes,Production
44,Colombia,"Oil, maize",1966,4151,tonnes,Production
44,Colombia,"Oil, maize",1967,4179,tonnes,Production
44,Colombia,"Oil, maize",1968,4347,tonnes,Production
44,Colombia,"Oil, maize",1969,3957,tonnes,Production
44,Colombia,"Oil, maize",1970,4103,tonnes,Production
44,Colombia,"Oil, maize",1971,4266,tonnes,Production
44,Colombia,"Oil, maize",1972,3986,tonnes,Production
44,Colombia,"Oil, maize",1973,4185,tonnes,Production
44,Colombia,"Oil, maize",1974,4118,tonnes,Production
44,Colombia,"Oil, maize",1975,3322,tonnes,Production
44,Colombia,"Oil, maize",1976,4482,tonnes,Production
44,Colombia,"Oil, maize",1977,4186,tonnes,Production
44,Colombia,"Oil, maize",1978,4617,tonnes,Production
44,Colombia,"Oil, maize",1979,4629,tonnes,Production
44,Colombia,"Oil, maize",1980,4313,tonnes,Production
44,Colombia,"Oil, maize",1981,4409,tonnes,Production
44,Colombia,"Oil, maize",1982,4573,tonnes,Production
44,Colombia,"Oil, maize",1983,4829,tonnes,Production
44,Colombia,"Oil, maize",1984,4474,tonnes,Production
44,Colombia,"Oil, maize",1985,4151,tonnes,Production
44,Colombia,"Oil, maize",1986,4131,tonnes,Production
44,Colombia,"Oil, maize",1987,4224,tonnes,Production
44,Colombia,"Oil, maize",1988,4656,tonnes,Production
44,Colombia,"Oil, maize",1989,5112,tonnes,Production
44,Colombia,"Oil, maize",1990,17947,tonnes,Production
44,Colombia,"Oil, maize",1991,18493,tonnes,Production
44,Colombia,"Oil, maize",1992,20704,tonnes,Production
44,Colombia,"Oil, maize",1993,22477,tonnes,Production
44,Colombia,"Oil, maize",1994,22229,tonnes,Production
44,Colombia,"Oil, maize",1995,22876,tonnes,Production
44,Colombia,"Oil, maize",1996,24613,tonnes,Production
44,Colombia,"Oil, maize",1997,25088,tonnes,Production
44,Colombia,"Oil, maize",1998,25619,tonnes,Production
44,Colombia,"Oil, maize",1999,26641,tonnes,Production
44,Colombia,"Oil, maize",2000,27639,tonnes,Production
44,Colombia,"Oil, maize",2001,28138,tonnes,Production
44,Colombia,"Oil, maize",2002,28861,tonnes,Production
44,Colombia,"Oil, maize",2003,29317,tonnes,Production
44,Colombia,"Oil, maize",2004,30036,tonnes,Production
44,Colombia,"Oil, maize",2005,29320,tonnes,Production
44,Colombia,"Oil, maize",2006,28421,tonnes,Production
44,Colombia,"Oil, maize",2007,26961,tonnes,Production
44,Colombia,"Oil, maize",2008,26205,tonnes,Production
44,Colombia,"Oil, maize",2009,23634,tonnes,Production
44,Colombia,"Oil, maize",2010,22319,tonnes,Production
44,Colombia,"Oil, maize",2011,23737,tonnes,Production
44,Colombia,"Oil, maize",2012,8930,tonnes,Production
44,Colombia,"Oil, maize",2013,8901,tonnes,Production
44,Colombia,"Oil, maize",2014,9394,tonnes,Production
44,Colombia,"Oil, maize",2015,7528,tonnes,Production
44,Colombia,"Oil, maize",2016,7898,tonnes,Production
44,Colombia,"Oil, maize",2017,10594,tonnes,Production
44,Colombia,"Oil, maize",2018,12049,tonnes,Production
48,Costa Rica,Maize,1961,51913,tonnes,Production
48,Costa Rica,Maize,1962,56794,tonnes,Production
48,Costa Rica,Maize,1963,59017,tonnes,Production
48,Costa Rica,Maize,1964,61224,tonnes,Production
48,Costa Rica,Maize,1965,77285,tonnes,Production
48,Costa Rica,Maize,1966,77491,tonnes,Production
48,Costa Rica,Maize,1967,84771,tonnes,Production
48,Costa Rica,Maize,1968,81647,tonnes,Production
48,Costa Rica,Maize,1969,76750,tonnes,Production
48,Costa Rica,Maize,1970,71294,tonnes,Production
48,Costa Rica,Maize,1971,70073,tonnes,Production
48,Costa Rica,Maize,1972,75910,tonnes,Production
48,Costa Rica,Maize,1973,65476,tonnes,Production
48,Costa Rica,Maize,1974,60519,tonnes,Production
48,Costa Rica,Maize,1975,67767,tonnes,Production
48,Costa Rica,Maize,1976,91672,tonnes,Production
48,Costa Rica,Maize,1977,84703,tonnes,Production
48,Costa Rica,Maize,1978,62284,tonnes,Production
48,Costa Rica,Maize,1979,72880,tonnes,Production
48,Costa Rica,Maize,1980,75314,tonnes,Production
48,Costa Rica,Maize,1981,82796,tonnes,Production
48,Costa Rica,Maize,1982,82300,tonnes,Production
48,Costa Rica,Maize,1983,94113,tonnes,Production
48,Costa Rica,Maize,1984,102869,tonnes,Production
48,Costa Rica,Maize,1985,118660,tonnes,Production
48,Costa Rica,Maize,1986,120211,tonnes,Production
48,Costa Rica,Maize,1987,127000,tonnes,Production
48,Costa Rica,Maize,1988,98200,tonnes,Production
48,Costa Rica,Maize,1989,82730,tonnes,Production
48,Costa Rica,Maize,1990,66499,tonnes,Production
48,Costa Rica,Maize,1991,51469,tonnes,Production
48,Costa Rica,Maize,1992,39391,tonnes,Production
48,Costa Rica,Maize,1993,36110,tonnes,Production
48,Costa Rica,Maize,1994,34516,tonnes,Production
48,Costa Rica,Maize,1995,26810,tonnes,Production
48,Costa Rica,Maize,1996,29794,tonnes,Production
48,Costa Rica,Maize,1997,33329,tonnes,Production
48,Costa Rica,Maize,1998,24066,tonnes,Production
48,Costa Rica,Maize,1999,28136,tonnes,Production
48,Costa Rica,Maize,2000,18502,tonnes,Production
48,Costa Rica,Maize,2001,12755,tonnes,Production
48,Costa Rica,Maize,2002,11600,tonnes,Production
48,Costa Rica,Maize,2003,14644,tonnes,Production
48,Costa Rica,Maize,2004,12649,tonnes,Production
48,Costa Rica,Maize,2005,13223,tonnes,Production
48,Costa Rica,Maize,2006,13002,tonnes,Production
48,Costa Rica,Maize,2007,19486,tonnes,Production
48,Costa Rica,Maize,2008,12766,tonnes,Production
48,Costa Rica,Maize,2009,23860,tonnes,Production
48,Costa Rica,Maize,2010,18765,tonnes,Production
48,Costa Rica,Maize,2011,18501,tonnes,Production
48,Costa Rica,Maize,2012,17323,tonnes,Production
48,Costa Rica,Maize,2013,13969,tonnes,Production
48,Costa Rica,Maize,2014,10430,tonnes,Production
48,Costa Rica,Maize,2015,8072,tonnes,Production
48,Costa Rica,Maize,2016,9542,tonnes,Production
48,Costa Rica,Maize,2017,6720,tonnes,Production
48,Costa Rica,Maize,2018,5614,tonnes,Production
48,Costa Rica,Maize,2019,6241,tonnes,Production
56,Dominican Republic,Maize,1961,50233,tonnes,Production
56,Dominican Republic,Maize,1962,48464,tonnes,Production
56,Dominican Republic,Maize,1963,45583,tonnes,Production
56,Dominican Republic,Maize,1964,43198,tonnes,Production
56,Dominican Republic,Maize,1965,37500,tonnes,Production
56,Dominican Republic,Maize,1966,42500,tonnes,Production
56,Dominican Republic,Maize,1967,38548,tonnes,Production
56,Dominican Republic,Maize,1968,40000,tonnes,Production
56,Dominican Republic,Maize,1969,43000,tonnes,Production
56,Dominican Republic,Maize,1970,45000,tonnes,Production
56,Dominican Republic,Maize,1971,49000,tonnes,Production
56,Dominican Republic,Maize,1972,50000,tonnes,Production
56,Dominican Republic,Maize,1973,46600,tonnes,Production
56,Dominican Republic,Maize,1974,48800,tonnes,Production
56,Dominican Republic,Maize,1975,46122,tonnes,Production
56,Dominican Republic,Maize,1976,66621,tonnes,Production
56,Dominican Republic,Maize,1977,65488,tonnes,Production
56,Dominican Republic,Maize,1978,66032,tonnes,Production
56,Dominican Republic,Maize,1979,38228,tonnes,Production
56,Dominican Republic,Maize,1980,44488,tonnes,Production
56,Dominican Republic,Maize,1981,40271,tonnes,Production
56,Dominican Republic,Maize,1982,27709,tonnes,Production
56,Dominican Republic,Maize,1983,38457,tonnes,Production
56,Dominican Republic,Maize,1984,93194,tonnes,Production
56,Dominican Republic,Maize,1985,66786,tonnes,Production
56,Dominican Republic,Maize,1986,47098,tonnes,Production
56,Dominican Republic,Maize,1987,42845,tonnes,Production
56,Dominican Republic,Maize,1988,57098,tonnes,Production
56,Dominican Republic,Maize,1989,52300,tonnes,Production
56,Dominican Republic,Maize,1990,39694,tonnes,Production
56,Dominican Republic,Maize,1991,43209,tonnes,Production
56,Dominican Republic,Maize,1992,46154,tonnes,Production
56,Dominican Republic,Maize,1993,40608,tonnes,Production
56,Dominican Republic,Maize,1994,28504,tonnes,Production
56,Dominican Republic,Maize,1995,46948,tonnes,Production
56,Dominican Republic,Maize,1996,40308,tonnes,Production
56,Dominican Republic,Maize,1997,33877,tonnes,Production
56,Dominican Republic,Maize,1998,37045,tonnes,Production
56,Dominican Republic,Maize,1999,30319,tonnes,Production
56,Dominican Republic,Maize,2000,23919,tonnes,Production
56,Dominican Republic,Maize,2001,36515,tonnes,Production
56,Dominican Republic,Maize,2002,30267,tonnes,Production
56,Dominican Republic,Maize,2003,43990,tonnes,Production
56,Dominican Republic,Maize,2004,37708,tonnes,Production
56,Dominican Republic,Maize,2005,35170,tonnes,Production
56,Dominican Republic,Maize,2006,30899,tonnes,Production
56,Dominican Republic,Maize,2007,29429,tonnes,Production
56,Dominican Republic,Maize,2008,27537,tonnes,Production
56,Dominican Republic,Maize,2009,35037,tonnes,Production
56,Dominican Republic,Maize,2010,35078,tonnes,Production
56,Dominican Republic,Maize,2011,35431,tonnes,Production
56,Dominican Republic,Maize,2012,41591,tonnes,Production
56,Dominican Republic,Maize,2013,45416,tonnes,Production
56,Dominican Republic,Maize,2014,35974,tonnes,Production
56,Dominican Republic,Maize,2015,34056,tonnes,Production
56,Dominican Republic,Maize,2016,41666,tonnes,Production
56,Dominican Republic,Maize,2017,44007,tonnes,Production
56,Dominican Republic,Maize,2018,44590,tonnes,Production
56,Dominican Republic,Maize,2019,49840,tonnes,Production
58,Ecuador,Maize,1961,153047,tonnes,Production
58,Ecuador,Maize,1962,138365,tonnes,Production
58,Ecuador,Maize,1963,191953,tonnes,Production
58,Ecuador,Maize,1964,128780,tonnes,Production
58,Ecuador,Maize,1965,191363,tonnes,Production
58,Ecuador,Maize,1966,174905,tonnes,Production
58,Ecuador,Maize,1967,227769,tonnes,Production
58,Ecuador,Maize,1968,173892,tonnes,Production
58,Ecuador,Maize,1969,211189,tonnes,Production
58,Ecuador,Maize,1970,256067,tonnes,Production
58,Ecuador,Maize,1971,249683,tonnes,Production
58,Ecuador,Maize,1972,257739,tonnes,Production
58,Ecuador,Maize,1973,245661,tonnes,Production
58,Ecuador,Maize,1974,255780,tonnes,Production
58,Ecuador,Maize,1975,273027,tonnes,Production
58,Ecuador,Maize,1976,274987,tonnes,Production
58,Ecuador,Maize,1977,218450,tonnes,Production
58,Ecuador,Maize,1978,175760,tonnes,Production
58,Ecuador,Maize,1979,217870,tonnes,Production
58,Ecuador,Maize,1980,241680,tonnes,Production
58,Ecuador,Maize,1981,281245,tonnes,Production
58,Ecuador,Maize,1982,323978,tonnes,Production
58,Ecuador,Maize,1983,229417,tonnes,Production
58,Ecuador,Maize,1984,325840,tonnes,Production
58,Ecuador,Maize,1985,362611,tonnes,Production
58,Ecuador,Maize,1986,466880,tonnes,Production
58,Ecuador,Maize,1987,431040,tonnes,Production
58,Ecuador,Maize,1988,397622,tonnes,Production
58,Ecuador,Maize,1989,484543,tonnes,Production
58,Ecuador,Maize,1990,465399,tonnes,Production
58,Ecuador,Maize,1991,513028,tonnes,Production
58,Ecuador,Maize,1992,521682,tonnes,Production
58,Ecuador,Maize,1993,581238,tonnes,Production
58,Ecuador,Maize,1994,581401,tonnes,Production
58,Ecuador,Maize,1995,557388,tonnes,Production
58,Ecuador,Maize,1996,603410,tonnes,Production
58,Ecuador,Maize,1997,623481,tonnes,Production
58,Ecuador,Maize,1998,382464,tonnes,Production
58,Ecuador,Maize,1999,500314,tonnes,Production
58,Ecuador,Maize,2000,587516,tonnes,Production
58,Ecuador,Maize,2001,337057,tonnes,Production
58,Ecuador,Maize,2002,583361,tonnes,Production
58,Ecuador,Maize,2003,625424,tonnes,Production
58,Ecuador,Maize,2004,785191,tonnes,Production
58,Ecuador,Maize,2005,788837,tonnes,Production
58,Ecuador,Maize,2006,733627,tonnes,Production
58,Ecuador,Maize,2007,944952,tonnes,Production
58,Ecuador,Maize,2008,804503,tonnes,Production
58,Ecuador,Maize,2009,811386,tonnes,Production
58,Ecuador,Maize,2010,984096,tonnes,Production
58,Ecuador,Maize,2011,963262,tonnes,Production
58,Ecuador,Maize,2012,1329532,tonnes,Production
58,Ecuador,Maize,2013,1177182,tonnes,Production
58,Ecuador,Maize,2014,1667704,tonnes,Production
58,Ecuador,Maize,2015,1873525,tonnes,Production
58,Ecuador,Maize,2016,1091108,tonnes,Production
58,Ecuador,Maize,2017,1436106,tonnes,Production
58,Ecuador,Maize,2018,1324147,tonnes,Production
58,Ecuador,Maize,2019,1479770,tonnes,Production
60,El Salvador,Maize,1961,176300,tonnes,Production
60,El Salvador,Maize,1962,213900,tonnes,Production
60,El Salvador,Maize,1963,207077,tonnes,Production
60,El Salvador,Maize,1964,191611,tonnes,Production
60,El Salvador,Maize,1965,203006,tonnes,Production
60,El Salvador,Maize,1966,265914,tonnes,Production
60,El Salvador,Maize,1967,208840,tonnes,Production
60,El Salvador,Maize,1968,257550,tonnes,Production
60,El Salvador,Maize,1969,278967,tonnes,Production
60,El Salvador,Maize,1970,363078,tonnes,Production
60,El Salvador,Maize,1971,377200,tonnes,Production
60,El Salvador,Maize,1972,236782,tonnes,Production
60,El Salvador,Maize,1973,405520,tonnes,Production
60,El Salvador,Maize,1974,352751,tonnes,Production
60,El Salvador,Maize,1975,439245,tonnes,Production
60,El Salvador,Maize,1976,342429,tonnes,Production
60,El Salvador,Maize,1977,379738,tonnes,Production
60,El Salvador,Maize,1978,506947,tonnes,Production
60,El Salvador,Maize,1979,522767,tonnes,Production
60,El Salvador,Maize,1980,529368,tonnes,Production
60,El Salvador,Maize,1981,499919,tonnes,Production
60,El Salvador,Maize,1982,414000,tonnes,Production
60,El Salvador,Maize,1983,443118,tonnes,Production
60,El Salvador,Maize,1984,527230,tonnes,Production
60,El Salvador,Maize,1985,495380,tonnes,Production
60,El Salvador,Maize,1986,437000,tonnes,Production
60,El Salvador,Maize,1987,578496,tonnes,Production
60,El Salvador,Maize,1988,595985,tonnes,Production
60,El Salvador,Maize,1989,588538,tonnes,Production
60,El Salvador,Maize,1990,602609,tonnes,Production
60,El Salvador,Maize,1991,504289,tonnes,Production
60,El Salvador,Maize,1992,705585,tonnes,Production
60,El Salvador,Maize,1993,630130,tonnes,Production
60,El Salvador,Maize,1994,480654,tonnes,Production
60,El Salvador,Maize,1995,647280,tonnes,Production
60,El Salvador,Maize,1996,629961,tonnes,Production
60,El Salvador,Maize,1997,507650,tonnes,Production
60,El Salvador,Maize,1998,563095,tonnes,Production
60,El Salvador,Maize,1999,659760,tonnes,Production
60,El Salvador,Maize,2000,582676,tonnes,Production
60,El Salvador,Maize,2001,571471,tonnes,Production
60,El Salvador,Maize,2002,644363,tonnes,Production
60,El Salvador,Maize,2003,627980,tonnes,Production
