Area Code (FAO),Nation,Item,Year,Value,Unit,Element
56,Dominican Republic,"Cocoa, beans",1993,53980,tonnes,Production
56,Dominican Republic,"Cocoa, beans",1994,62385,tonnes,Production
56,Dominican Republic,"Cocoa, beans",1995,59398,tonnes,Production
56,Dominican Republic,"Cocoa, beans",1996,62938,tonnes,Production
56,Dominican Republic,"Cocoa, beans",1997,52456,tonnes,Production
56,Dominican Republic,"Cocoa, beans",1998,59291,tonnes,Production
56,Dominican Republic,"Cocoa, beans",1999,25861,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2000,37107,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2001,44908,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2002,45468,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2003,46698,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2004,47318,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2005,31361,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2006,45912,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2007,42154,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2008,45291,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2009,54994,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2010,58334,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2011,54279,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2012,72225,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2013,68021,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2014,69913,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2015,75500,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2016,81246,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2017,86599,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2018,85139,tonnes,Production
56,Dominican Republic,"Cocoa, beans",2019,88961,tonnes,Production
56,Dominican Republic,Ginger,1961,370,tonnes,Production
56,Dominican Republic,Ginger,1962,350,tonnes,Production
56,Dominican Republic,Ginger,1963,380,tonnes,Production
56,Dominican Republic,Ginger,1964,403,tonnes,Production
56,Dominican Republic,Ginger,1965,398,tonnes,Production
56,Dominican Republic,Ginger,1966,413,tonnes,Production
56,Dominican Republic,Ginger,1967,429,tonnes,Production
56,Dominican Republic,Ginger,1968,444,tonnes,Production
56,Dominican Republic,Ginger,1969,459,tonnes,Production
56,Dominican Republic,Ginger,1970,475,tonnes,Production
56,Dominican Republic,Ginger,1971,490,tonnes,Production
56,Dominican Republic,Ginger,1972,505,tonnes,Production
56,Dominican Republic,Ginger,1973,520,tonnes,Production
56,Dominican Republic,Ginger,1974,600,tonnes,Production
56,Dominican Republic,Ginger,1975,650,tonnes,Production
56,Dominican Republic,Ginger,1976,800,tonnes,Production
56,Dominican Republic,Ginger,1977,900,tonnes,Production
56,Dominican Republic,Ginger,1978,1000,tonnes,Production
56,Dominican Republic,Ginger,1979,1200,tonnes,Production
56,Dominican Republic,Ginger,1980,1100,tonnes,Production
56,Dominican Republic,Ginger,1981,1100,tonnes,Production
56,Dominican Republic,Ginger,1982,1100,tonnes,Production
56,Dominican Republic,Ginger,1983,1200,tonnes,Production
56,Dominican Republic,Ginger,1984,1200,tonnes,Production
56,Dominican Republic,Ginger,1985,1200,tonnes,Production
56,Dominican Republic,Ginger,1986,1200,tonnes,Production
56,Dominican Republic,Ginger,1987,1300,tonnes,Production
56,Dominican Republic,Ginger,1988,1300,tonnes,Production
56,Dominican Republic,Ginger,1989,1200,tonnes,Production
56,Dominican Republic,Ginger,1990,1200,tonnes,Production
56,Dominican Republic,Ginger,1991,1100,tonnes,Production
56,Dominican Republic,Ginger,1992,1100,tonnes,Production
56,Dominican Republic,Ginger,1993,1100,tonnes,Production
56,Dominican Republic,Ginger,1994,1100,tonnes,Production
56,Dominican Republic,Ginger,1995,1100,tonnes,Production
56,Dominican Republic,Ginger,1996,1100,tonnes,Production
56,Dominican Republic,Ginger,1997,1100,tonnes,Production
56,Dominican Republic,Ginger,1998,1000,tonnes,Production
56,Dominican Republic,Ginger,1999,1000,tonnes,Production
56,Dominican Republic,Ginger,2000,900,tonnes,Production
56,Dominican Republic,Ginger,2001,900,tonnes,Production
56,Dominican Republic,Ginger,2002,800,tonnes,Production
56,Dominican Republic,Ginger,2003,800,tonnes,Production
56,Dominican Republic,Ginger,2004,700,tonnes,Production
56,Dominican Republic,Ginger,2005,700,tonnes,Production
56,Dominican Republic,Ginger,2006,600,tonnes,Production
56,Dominican Republic,Ginger,2007,550,tonnes,Production
56,Dominican Republic,Ginger,2008,551,tonnes,Production
56,Dominican Republic,Ginger,2009,860,tonnes,Production
56,Dominican Republic,Ginger,2010,356,tonnes,Production
56,Dominican Republic,Ginger,2011,449,tonnes,Production
56,Dominican Republic,Ginger,2012,355,tonnes,Production
56,Dominican Republic,Ginger,2013,148,tonnes,Production
56,Dominican Republic,Ginger,2014,173,tonnes,Production
56,Dominican Republic,Ginger,2015,234,tonnes,Production
56,Dominican Republic,Ginger,2016,187,tonnes,Production
56,Dominican Republic,Ginger,2017,145,tonnes,Production
56,Dominican Republic,Ginger,2018,104,tonnes,Production
56,Dominican Republic,Ginger,2019,91,tonnes,Production
58,Ecuador,"Cocoa, beans",1961,44100,tonnes,Production
58,Ecuador,"Cocoa, beans",1962,44300,tonnes,Production
58,Ecuador,"Cocoa, beans",1963,44300,tonnes,Production
58,Ecuador,"Cocoa, beans",1964,37800,tonnes,Production
58,Ecuador,"Cocoa, beans",1965,49900,tonnes,Production
58,Ecuador,"Cocoa, beans",1966,50764,tonnes,Production
58,Ecuador,"Cocoa, beans",1967,61236,tonnes,Production
58,Ecuador,"Cocoa, beans",1968,81724,tonnes,Production
58,Ecuador,"Cocoa, beans",1969,47993,tonnes,Production
58,Ecuador,"Cocoa, beans",1970,53584,tonnes,Production
58,Ecuador,"Cocoa, beans",1971,70806,tonnes,Production
58,Ecuador,"Cocoa, beans",1972,67784,tonnes,Production
58,Ecuador,"Cocoa, beans",1973,63374,tonnes,Production
58,Ecuador,"Cocoa, beans",1974,91039,tonnes,Production
58,Ecuador,"Cocoa, beans",1975,75272,tonnes,Production
58,Ecuador,"Cocoa, beans",1976,65192,tonnes,Production
58,Ecuador,"Cocoa, beans",1977,72120,tonnes,Production
58,Ecuador,"Cocoa, beans",1978,72085,tonnes,Production
58,Ecuador,"Cocoa, beans",1979,77407,tonnes,Production
58,Ecuador,"Cocoa, beans",1980,91215,tonnes,Production
58,Ecuador,"Cocoa, beans",1981,80460,tonnes,Production
58,Ecuador,"Cocoa, beans",1982,96941,tonnes,Production
58,Ecuador,"Cocoa, beans",1983,45000,tonnes,Production
58,Ecuador,"Cocoa, beans",1984,77000,tonnes,Production
58,Ecuador,"Cocoa, beans",1985,130772,tonnes,Production
58,Ecuador,"Cocoa, beans",1986,89913,tonnes,Production
58,Ecuador,"Cocoa, beans",1987,57529,tonnes,Production
58,Ecuador,"Cocoa, beans",1988,85110,tonnes,Production
58,Ecuador,"Cocoa, beans",1989,82880,tonnes,Production
58,Ecuador,"Cocoa, beans",1990,96722,tonnes,Production
58,Ecuador,"Cocoa, beans",1991,90403,tonnes,Production
58,Ecuador,"Cocoa, beans",1992,93999,tonnes,Production
58,Ecuador,"Cocoa, beans",1993,82729,tonnes,Production
58,Ecuador,"Cocoa, beans",1994,81163,tonnes,Production
58,Ecuador,"Cocoa, beans",1995,85505,tonnes,Production
58,Ecuador,"Cocoa, beans",1996,89928,tonnes,Production
58,Ecuador,"Cocoa, beans",1997,90870,tonnes,Production
58,Ecuador,"Cocoa, beans",1998,35006,tonnes,Production
58,Ecuador,"Cocoa, beans",1999,94687,tonnes,Production
58,Ecuador,"Cocoa, beans",2000,64991,tonnes,Production
58,Ecuador,"Cocoa, beans",2001,76030,tonnes,Production
58,Ecuador,"Cocoa, beans",2002,60268,tonnes,Production
58,Ecuador,"Cocoa, beans",2003,88263,tonnes,Production
58,Ecuador,"Cocoa, beans",2004,89680,tonnes,Production
58,Ecuador,"Cocoa, beans",2005,93658,tonnes,Production
58,Ecuador,"Cocoa, beans",2006,87561,tonnes,Production
58,Ecuador,"Cocoa, beans",2007,85891,tonnes,Production
58,Ecuador,"Cocoa, beans",2008,94300,tonnes,Production
58,Ecuador,"Cocoa, beans",2009,120581,tonnes,Production
58,Ecuador,"Cocoa, beans",2010,132099,tonnes,Production
58,Ecuador,"Cocoa, beans",2011,224163,tonnes,Production
58,Ecuador,"Cocoa, beans",2012,133323,tonnes,Production
58,Ecuador,"Cocoa, beans",2013,128446,tonnes,Production
58,Ecuador,"Cocoa, beans",2014,156216,tonnes,Production
58,Ecuador,"Cocoa, beans",2015,180192,tonnes,Production
58,Ecuador,"Cocoa, beans",2016,177551,tonnes,Production
58,Ecuador,"Cocoa, beans",2017,205955,tonnes,Production
58,Ecuador,"Cocoa, beans",2018,235182,tonnes,Production
58,Ecuador,"Cocoa, beans",2019,283680,tonnes,Production
60,El Salvador,"Cocoa, beans",1961,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1962,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1963,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1964,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1965,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1966,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1967,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1968,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1969,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1970,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1971,206,tonnes,Production
60,El Salvador,"Cocoa, beans",1972,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1973,300,tonnes,Production
60,El Salvador,"Cocoa, beans",1974,298,tonnes,Production
60,El Salvador,"Cocoa, beans",1975,250,tonnes,Production
60,El Salvador,"Cocoa, beans",1976,250,tonnes,Production
60,El Salvador,"Cocoa, beans",1977,298,tonnes,Production
60,El Salvador,"Cocoa, beans",1978,306,tonnes,Production
60,El Salvador,"Cocoa, beans",1979,310,tonnes,Production
60,El Salvador,"Cocoa, beans",1980,320,tonnes,Production
60,El Salvador,"Cocoa, beans",1981,330,tonnes,Production
60,El Salvador,"Cocoa, beans",1982,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1983,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1984,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1985,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1986,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1987,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1988,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1989,400,tonnes,Production
60,El Salvador,"Cocoa, beans",1990,483,tonnes,Production
60,El Salvador,"Cocoa, beans",1991,93,tonnes,Production
60,El Salvador,"Cocoa, beans",1992,100,tonnes,Production
60,El Salvador,"Cocoa, beans",1993,106,tonnes,Production
60,El Salvador,"Cocoa, beans",1994,113,tonnes,Production
60,El Salvador,"Cocoa, beans",1995,120,tonnes,Production
60,El Salvador,"Cocoa, beans",1996,126,tonnes,Production
60,El Salvador,"Cocoa, beans",1997,133,tonnes,Production
60,El Salvador,"Cocoa, beans",1998,138,tonnes,Production
60,El Salvador,"Cocoa, beans",1999,141,tonnes,Production
60,El Salvador,"Cocoa, beans",2000,150,tonnes,Production
60,El Salvador,"Cocoa, beans",2001,160,tonnes,Production
60,El Salvador,"Cocoa, beans",2002,170,tonnes,Production
60,El Salvador,"Cocoa, beans",2003,170,tonnes,Production
60,El Salvador,"Cocoa, beans",2004,190,tonnes,Production
60,El Salvador,"Cocoa, beans",2005,180,tonnes,Production
60,El Salvador,"Cocoa, beans",2006,175,tonnes,Production
60,El Salvador,"Cocoa, beans",2007,180,tonnes,Production
60,El Salvador,"Cocoa, beans",2008,160,tonnes,Production
60,El Salvador,"Cocoa, beans",2009,180,tonnes,Production
60,El Salvador,"Cocoa, beans",2010,190,tonnes,Production
60,El Salvador,"Cocoa, beans",2011,179,tonnes,Production
60,El Salvador,"Cocoa, beans",2012,180,tonnes,Production
60,El Salvador,"Cocoa, beans",2013,185,tonnes,Production
60,El Salvador,"Cocoa, beans",2014,366,tonnes,Production
60,El Salvador,"Cocoa, beans",2015,363,tonnes,Production
60,El Salvador,"Cocoa, beans",2016,364,tonnes,Production
60,El Salvador,"Cocoa, beans",2017,350,tonnes,Production
60,El Salvador,"Cocoa, beans",2018,342,tonnes,Production
60,El Salvador,"Cocoa, beans",2019,368,tonnes,Production
89,Guatemala,"Cocoa, beans",1961,500,tonnes,Production
89,Guatemala,"Cocoa, beans",1962,500,tonnes,Production
89,Guatemala,"Cocoa, beans",1963,500,tonnes,Production
89,Guatemala,"Cocoa, beans",1964,600,tonnes,Production
89,Guatemala,"Cocoa, beans",1965,600,tonnes,Production
89,Guatemala,"Cocoa, beans",1966,600,tonnes,Production
89,Guatemala,"Cocoa, beans",1967,800,tonnes,Production
89,Guatemala,"Cocoa, beans",1968,600,tonnes,Production
89,Guatemala,"Cocoa, beans",1969,500,tonnes,Production
89,Guatemala,"Cocoa, beans",1970,600,tonnes,Production
89,Guatemala,"Cocoa, beans",1971,700,tonnes,Production
89,Guatemala,"Cocoa, beans",1972,800,tonnes,Production
89,Guatemala,"Cocoa, beans",1973,800,tonnes,Production
89,Guatemala,"Cocoa, beans",1974,800,tonnes,Production
89,Guatemala,"Cocoa, beans",1975,603,tonnes,Production
89,Guatemala,"Cocoa, beans",1976,704,tonnes,Production
89,Guatemala,"Cocoa, beans",1977,3795,tonnes,Production
89,Guatemala,"Cocoa, beans",1978,4522,tonnes,Production
89,Guatemala,"Cocoa, beans",1979,1679,tonnes,Production
89,Guatemala,"Cocoa, beans",1980,1132,tonnes,Production
89,Guatemala,"Cocoa, beans",1981,1100,tonnes,Production
89,Guatemala,"Cocoa, beans",1982,1200,tonnes,Production
89,Guatemala,"Cocoa, beans",1983,1290,tonnes,Production
89,Guatemala,"Cocoa, beans",1984,1679,tonnes,Production
89,Guatemala,"Cocoa, beans",1985,2300,tonnes,Production
89,Guatemala,"Cocoa, beans",1986,2200,tonnes,Production
89,Guatemala,"Cocoa, beans",1987,2443,tonnes,Production
89,Guatemala,"Cocoa, beans",1988,1990,tonnes,Production
89,Guatemala,"Cocoa, beans",1989,3009,tonnes,Production
89,Guatemala,"Cocoa, beans",1990,3000,tonnes,Production
89,Guatemala,"Cocoa, beans",1991,2934,tonnes,Production
89,Guatemala,"Cocoa, beans",1992,2800,tonnes,Production
89,Guatemala,"Cocoa, beans",1993,2544,tonnes,Production
89,Guatemala,"Cocoa, beans",1994,2576,tonnes,Production
89,Guatemala,"Cocoa, beans",1995,2392,tonnes,Production
89,Guatemala,"Cocoa, beans",1996,2461,tonnes,Production
89,Guatemala,"Cocoa, beans",1997,2364,tonnes,Production
89,Guatemala,"Cocoa, beans",1998,2392,tonnes,Production
89,Guatemala,"Cocoa, beans",1999,2381,tonnes,Production
89,Guatemala,"Cocoa, beans",2000,2336,tonnes,Production
89,Guatemala,"Cocoa, beans",2001,6840,tonnes,Production
89,Guatemala,"Cocoa, beans",2002,7498,tonnes,Production
89,Guatemala,"Cocoa, beans",2003,7933,tonnes,Production
89,Guatemala,"Cocoa, beans",2004,8215,tonnes,Production
89,Guatemala,"Cocoa, beans",2005,8569,tonnes,Production
89,Guatemala,"Cocoa, beans",2006,9085,tonnes,Production
89,Guatemala,"Cocoa, beans",2007,10129,tonnes,Production
89,Guatemala,"Cocoa, beans",2008,10414,tonnes,Production
89,Guatemala,"Cocoa, beans",2009,10591,tonnes,Production
89,Guatemala,"Cocoa, beans",2010,10713,tonnes,Production
89,Guatemala,"Cocoa, beans",2011,11594,tonnes,Production
89,Guatemala,"Cocoa, beans",2012,11666,tonnes,Production
89,Guatemala,"Cocoa, beans",2013,12569,tonnes,Production
89,Guatemala,"Cocoa, beans",2014,11204,tonnes,Production
89,Guatemala,"Cocoa, beans",2015,11331,tonnes,Production
89,Guatemala,"Cocoa, beans",2016,11567,tonnes,Production
89,Guatemala,"Cocoa, beans",2017,11798,tonnes,Production
89,Guatemala,"Cocoa, beans",2018,12462,tonnes,Production
89,Guatemala,"Cocoa, beans",2019,12473,tonnes,Production
91,Guyana,"Cocoa, beans",1961,26,tonnes,Production
91,Guyana,"Cocoa, beans",1962,28,tonnes,Production
91,Guyana,"Cocoa, beans",1963,29,tonnes,Production
91,Guyana,"Cocoa, beans",1964,29,tonnes,Production
91,Guyana,"Cocoa, beans",1965,30,tonnes,Production
91,Guyana,"Cocoa, beans",1966,30,tonnes,Production
91,Guyana,"Cocoa, beans",1967,29,tonnes,Production
91,Guyana,"Cocoa, beans",1968,29,tonnes,Production
91,Guyana,"Cocoa, beans",1969,30,tonnes,Production
91,Guyana,"Cocoa, beans",1970,30,tonnes,Production
91,Guyana,"Cocoa, beans",1971,31,tonnes,Production
91,Guyana,"Cocoa, beans",1972,27,tonnes,Production
91,Guyana,"Cocoa, beans",1973,36,tonnes,Production
91,Guyana,"Cocoa, beans",1974,40,tonnes,Production
91,Guyana,"Cocoa, beans",1975,40,tonnes,Production
91,Guyana,"Cocoa, beans",1976,40,tonnes,Production
91,Guyana,"Cocoa, beans",1977,40,tonnes,Production
91,Guyana,"Cocoa, beans",1978,40,tonnes,Production
91,Guyana,"Cocoa, beans",1979,40,tonnes,Production
91,Guyana,"Cocoa, beans",1980,40,tonnes,Production
91,Guyana,"Cocoa, beans",1981,40,tonnes,Production
91,Guyana,"Cocoa, beans",1982,40,tonnes,Production
91,Guyana,"Cocoa, beans",1983,40,tonnes,Production
91,Guyana,"Cocoa, beans",1984,40,tonnes,Production
91,Guyana,"Cocoa, beans",1985,40,tonnes,Production
91,Guyana,"Cocoa, beans",1986,42,tonnes,Production
91,Guyana,"Cocoa, beans",1987,42,tonnes,Production
91,Guyana,"Cocoa, beans",1988,42,tonnes,Production
91,Guyana,"Cocoa, beans",1989,45,tonnes,Production
91,Guyana,"Cocoa, beans",1990,260,tonnes,Production
91,Guyana,"Cocoa, beans",1991,260,tonnes,Production
91,Guyana,"Cocoa, beans",1992,260,tonnes,Production
91,Guyana,"Cocoa, beans",1993,260,tonnes,Production
91,Guyana,"Cocoa, beans",1994,260,tonnes,Production
91,Guyana,"Cocoa, beans",1995,260,tonnes,Production
91,Guyana,"Cocoa, beans",1996,260,tonnes,Production
91,Guyana,"Cocoa, beans",1997,260,tonnes,Production
91,Guyana,"Cocoa, beans",1998,260,tonnes,Production
91,Guyana,"Cocoa, beans",1999,261,tonnes,Production
91,Guyana,"Cocoa, beans",2000,261,tonnes,Production
91,Guyana,"Cocoa, beans",2001,261,tonnes,Production
91,Guyana,"Cocoa, beans",2002,260,tonnes,Production
91,Guyana,"Cocoa, beans",2003,263,tonnes,Production
91,Guyana,"Cocoa, beans",2004,271,tonnes,Production
91,Guyana,"Cocoa, beans",2005,283,tonnes,Production
91,Guyana,"Cocoa, beans",2006,298,tonnes,Production
91,Guyana,"Cocoa, beans",2007,322,tonnes,Production
91,Guyana,"Cocoa, beans",2008,343,tonnes,Production
91,Guyana,"Cocoa, beans",2009,365,tonnes,Production
91,Guyana,"Cocoa, beans",2010,387,tonnes,Production
91,Guyana,"Cocoa, beans",2011,409,tonnes,Production
91,Guyana,"Cocoa, beans",2012,430,tonnes,Production
91,Guyana,"Cocoa, beans",2013,450,tonnes,Production
91,Guyana,"Cocoa, beans",2014,470,tonnes,Production
91,Guyana,"Cocoa, beans",2015,494,tonnes,Production
91,Guyana,"Cocoa, beans",2016,515,tonnes,Production
91,Guyana,"Cocoa, beans",2017,537,tonnes,Production
91,Guyana,"Cocoa, beans",2018,558,tonnes,Production
91,Guyana,"Cocoa, beans",2019,580,tonnes,Production
91,Guyana,Ginger,1961,,tonnes,Production
91,Guyana,Ginger,1962,,tonnes,Production
91,Guyana,Ginger,1963,,tonnes,Production
91,Guyana,Ginger,1964,,tonnes,Production
91,Guyana,Ginger,1965,,tonnes,Production
91,Guyana,Ginger,1966,,tonnes,Production
91,Guyana,Ginger,1967,,tonnes,Production
91,Guyana,Ginger,1968,,tonnes,Production
91,Guyana,Ginger,1969,,tonnes,Production
91,Guyana,Ginger,1970,,tonnes,Production
91,Guyana,Ginger,1971,,tonnes,Production
91,Guyana,Ginger,1972,,tonnes,Production
91,Guyana,Ginger,1973,,tonnes,Production
91,Guyana,Ginger,1974,,tonnes,Production
91,Guyana,Ginger,1975,,tonnes,Production
91,Guyana,Ginger,1976,,tonnes,Production
91,Guyana,Ginger,1977,,tonnes,Production
91,Guyana,Ginger,1978,,tonnes,Production
91,Guyana,Ginger,1979,,tonnes,Production
91,Guyana,Ginger,1980,,tonnes,Production
91,Guyana,Ginger,1981,,tonnes,Production
91,Guyana,Ginger,1982,,tonnes,Production
91,Guyana,Ginger,1983,,tonnes,Production
91,Guyana,Ginger,1984,,tonnes,Production
91,Guyana,Ginger,1985,,tonnes,Production
91,Guyana,Ginger,1986,,tonnes,Production
91,Guyana,Ginger,1987,,tonnes,Production
91,Guyana,Ginger,1988,,tonnes,Production
91,Guyana,Ginger,1989,,tonnes,Production
91,Guyana,Ginger,1990,,tonnes,Production
91,Guyana,Ginger,1991,,tonnes,Production
91,Guyana,Ginger,1992,,tonnes,Production
91,Guyana,Ginger,1993,,tonnes,Production
91,Guyana,Ginger,1994,,tonnes,Production
91,Guyana,Ginger,1995,,tonnes,Production
91,Guyana,Ginger,1996,,tonnes,Production
91,Guyana,Ginger,1997,520,tonnes,Production
91,Guyana,Ginger,1998,478,tonnes,Production
91,Guyana,Ginger,1999,473,tonnes,Production
91,Guyana,Ginger,2000,522,tonnes,Production
91,Guyana,Ginger,2001,522,tonnes,Production
91,Guyana,Ginger,2002,492,tonnes,Production
91,Guyana,Ginger,2003,522,tonnes,Production
91,Guyana,Ginger,2004,533,tonnes,Production
91,Guyana,Ginger,2005,560,tonnes,Production
91,Guyana,Ginger,2006,520,tonnes,Production
91,Guyana,Ginger,2007,486,tonnes,Production
91,Guyana,Ginger,2008,405,tonnes,Production
91,Guyana,Ginger,2009,223,tonnes,Production
91,Guyana,Ginger,2010,86,tonnes,Production
91,Guyana,Ginger,2011,144,tonnes,Production
91,Guyana,Ginger,2012,762,tonnes,Production
91,Guyana,Ginger,2013,1915,tonnes,Production
91,Guyana,Ginger,2014,383,tonnes,Production
91,Guyana,Ginger,2015,909,tonnes,Production
91,Guyana,Ginger,2016,1011,tonnes,Production
91,Guyana,Ginger,2017,1320,tonnes,Production
91,Guyana,Ginger,2018,3062,tonnes,Production
91,Guyana,Ginger,2019,2307,tonnes,Production
93,Haiti,"Cocoa, beans",1961,2500,tonnes,Production
93,Haiti,"Cocoa, beans",1962,2500,tonnes,Production
93,Haiti,"Cocoa, beans",1963,2800,tonnes,Production
93,Haiti,"Cocoa, beans",1964,2800,tonnes,Production
93,Haiti,"Cocoa, beans",1965,3000,tonnes,Production
93,Haiti,"Cocoa, beans",1966,2500,tonnes,Production
93,Haiti,"Cocoa, beans",1967,2700,tonnes,Production
93,Haiti,"Cocoa, beans",1968,2500,tonnes,Production
93,Haiti,"Cocoa, beans",1969,2700,tonnes,Production
93,Haiti,"Cocoa, beans",1970,2900,tonnes,Production
93,Haiti,"Cocoa, beans",1971,3100,tonnes,Production
93,Haiti,"Cocoa, beans",1972,3300,tonnes,Production
93,Haiti,"Cocoa, beans",1973,3500,tonnes,Production
93,Haiti,"Cocoa, beans",1974,3500,tonnes,Production
93,Haiti,"Cocoa, beans",1975,3000,tonnes,Production
93,Haiti,"Cocoa, beans",1976,3000,tonnes,Production
93,Haiti,"Cocoa, beans",1977,3000,tonnes,Production
93,Haiti,"Cocoa, beans",1978,4000,tonnes,Production
93,Haiti,"Cocoa, beans",1979,4000,tonnes,Production
93,Haiti,"Cocoa, beans",1980,2500,tonnes,Production
93,Haiti,"Cocoa, beans",1981,3000,tonnes,Production
93,Haiti,"Cocoa, beans",1982,4490,tonnes,Production
93,Haiti,"Cocoa, beans",1983,4600,tonnes,Production
93,Haiti,"Cocoa, beans",1984,4710,tonnes,Production
93,Haiti,"Cocoa, beans",1985,5055,tonnes,Production
93,Haiti,"Cocoa, beans",1986,5886,tonnes,Production
93,Haiti,"Cocoa, beans",1987,5189,tonnes,Production
93,Haiti,"Cocoa, beans",1988,2964,tonnes,Production
93,Haiti,"Cocoa, beans",1989,5000,tonnes,Production
93,Haiti,"Cocoa, beans",1990,5100,tonnes,Production
93,Haiti,"Cocoa, beans",1991,3000,tonnes,Production
93,Haiti,"Cocoa, beans",1992,3000,tonnes,Production
93,Haiti,"Cocoa, beans",1993,5000,tonnes,Production
93,Haiti,"Cocoa, beans",1994,6000,tonnes,Production
93,Haiti,"Cocoa, beans",1995,6500,tonnes,Production
93,Haiti,"Cocoa, beans",1996,4200,tonnes,Production
93,Haiti,"Cocoa, beans",1997,4217,tonnes,Production
93,Haiti,"Cocoa, beans",1998,4500,tonnes,Production
93,Haiti,"Cocoa, beans",1999,4636,tonnes,Production
93,Haiti,"Cocoa, beans",2000,4500,tonnes,Production
93,Haiti,"Cocoa, beans",2001,4300,tonnes,Production
93,Haiti,"Cocoa, beans",2002,4950,tonnes,Production
93,Haiti,"Cocoa, beans",2003,4950,tonnes,Production
93,Haiti,"Cocoa, beans",2004,4800,tonnes,Production
93,Haiti,"Cocoa, beans",2005,4800,tonnes,Production
93,Haiti,"Cocoa, beans",2006,6000,tonnes,Production
93,Haiti,"Cocoa, beans",2007,8500,tonnes,Production
93,Haiti,"Cocoa, beans",2008,8000,tonnes,Production
93,Haiti,"Cocoa, beans",2009,8536,tonnes,Production
93,Haiti,"Cocoa, beans",2010,9353,tonnes,Production
93,Haiti,"Cocoa, beans",2011,10334,tonnes,Production
93,Haiti,"Cocoa, beans",2012,11464,tonnes,Production
93,Haiti,"Cocoa, beans",2013,12724,tonnes,Production
93,Haiti,"Cocoa, beans",2014,14633,tonnes,Production
93,Haiti,"Cocoa, beans",2015,15837,tonnes,Production
93,Haiti,"Cocoa, beans",2016,14428,tonnes,Production
93,Haiti,"Cocoa, beans",2017,15407,tonnes,Production
93,Haiti,"Cocoa, beans",2018,16141,tonnes,Production
93,Haiti,"Cocoa, beans",2019,16876,tonnes,Production
95,Honduras,"Cocoa, beans",1961,163,tonnes,Production
95,Honduras,"Cocoa, beans",1962,149,tonnes,Production
95,Honduras,"Cocoa, beans",1963,197,tonnes,Production
95,Honduras,"Cocoa, beans",1964,203,tonnes,Production
95,Honduras,"Cocoa, beans",1965,211,tonnes,Production
95,Honduras,"Cocoa, beans",1966,223,tonnes,Production
95,Honduras,"Cocoa, beans",1967,276,tonnes,Production
95,Honduras,"Cocoa, beans",1968,274,tonnes,Production
95,Honduras,"Cocoa, beans",1969,294,tonnes,Production
95,Honduras,"Cocoa, beans",1970,300,tonnes,Production
95,Honduras,"Cocoa, beans",1971,300,tonnes,Production
95,Honduras,"Cocoa, beans",1972,300,tonnes,Production
95,Honduras,"Cocoa, beans",1973,300,tonnes,Production
95,Honduras,"Cocoa, beans",1974,300,tonnes,Production
95,Honduras,"Cocoa, beans",1975,300,tonnes,Production
95,Honduras,"Cocoa, beans",1976,300,tonnes,Production
95,Honduras,"Cocoa, beans",1977,500,tonnes,Production
95,Honduras,"Cocoa, beans",1978,500,tonnes,Production
95,Honduras,"Cocoa, beans",1979,500,tonnes,Production
95,Honduras,"Cocoa, beans",1980,500,tonnes,Production
95,Honduras,"Cocoa, beans",1981,500,tonnes,Production
95,Honduras,"Cocoa, beans",1982,1000,tonnes,Production
95,Honduras,"Cocoa, beans",1983,1100,tonnes,Production
95,Honduras,"Cocoa, beans",1984,1600,tonnes,Production
