Area Code (FAO),Nation,Item,Year,Value,Unit,Element
40,Chile,Hempseed,1971,2500,tonnes,Production
40,Chile,Hempseed,1972,2400,tonnes,Production
40,Chile,Hempseed,1973,1600,tonnes,Production
40,Chile,Hempseed,1974,1600,tonnes,Production
40,Chile,Hempseed,1975,1700,tonnes,Production
40,Chile,Hempseed,1976,1600,tonnes,Production
40,Chile,Hempseed,1977,1100,tonnes,Production
40,Chile,Hempseed,1978,1100,tonnes,Production
40,Chile,Hempseed,1979,1100,tonnes,Production
40,Chile,Hempseed,1980,1100,tonnes,Production
40,Chile,Hempseed,1981,1100,tonnes,Production
40,Chile,Hempseed,1982,1100,tonnes,Production
40,Chile,Hempseed,1983,1100,tonnes,Production
40,Chile,Hempseed,1984,1100,tonnes,Production
40,Chile,Hempseed,1985,1100,tonnes,Production
40,Chile,Hempseed,1986,1100,tonnes,Production
40,Chile,Hempseed,1987,1100,tonnes,Production
40,Chile,Hempseed,1988,1100,tonnes,Production
40,Chile,Hempseed,1989,1100,tonnes,Production
40,Chile,Hempseed,1990,1130,tonnes,Production
40,Chile,Hempseed,1991,869,tonnes,Production
40,Chile,Hempseed,1992,895,tonnes,Production
40,Chile,Hempseed,1993,922,tonnes,Production
40,Chile,Hempseed,1994,958,tonnes,Production
40,Chile,Hempseed,1995,978,tonnes,Production
40,Chile,Hempseed,1996,1000,tonnes,Production
40,Chile,Hempseed,1997,1029,tonnes,Production
40,Chile,Hempseed,1998,1056,tonnes,Production
40,Chile,Hempseed,1999,1079,tonnes,Production
40,Chile,Hempseed,2000,1100,tonnes,Production
40,Chile,Hempseed,2001,1150,tonnes,Production
40,Chile,Hempseed,2002,1200,tonnes,Production
40,Chile,Hempseed,2003,1250,tonnes,Production
40,Chile,Hempseed,2004,1270,tonnes,Production
40,Chile,Hempseed,2005,1300,tonnes,Production
40,Chile,Hempseed,2006,1296,tonnes,Production
40,Chile,Hempseed,2007,1304,tonnes,Production
40,Chile,Hempseed,2008,1316,tonnes,Production
40,Chile,Hempseed,2009,1318,tonnes,Production
40,Chile,Hempseed,2010,1300,tonnes,Production
40,Chile,Hempseed,2011,1380,tonnes,Production
40,Chile,Hempseed,2012,1450,tonnes,Production
40,Chile,Hempseed,2013,1450,tonnes,Production
40,Chile,Hempseed,2014,1456,tonnes,Production
40,Chile,Hempseed,2015,1478,tonnes,Production
40,Chile,Hempseed,2016,1488,tonnes,Production
40,Chile,Hempseed,2017,1505,tonnes,Production
40,Chile,Hempseed,2018,1522,tonnes,Production
40,Chile,Hempseed,2019,1539,tonnes,Production
40,Chile,"Oil, cottonseed",1961,,tonnes,Production
40,Chile,"Oil, cottonseed",1962,,tonnes,Production
40,Chile,"Oil, cottonseed",1963,,tonnes,Production
40,Chile,"Oil, cottonseed",1964,,tonnes,Production
40,Chile,"Oil, cottonseed",1965,,tonnes,Production
40,Chile,"Oil, cottonseed",1966,,tonnes,Production
40,Chile,"Oil, cottonseed",1967,,tonnes,Production
40,Chile,"Oil, cottonseed",1968,,tonnes,Production
40,Chile,"Oil, cottonseed",1969,,tonnes,Production
40,Chile,"Oil, cottonseed",1970,,tonnes,Production
40,Chile,"Oil, cottonseed",1971,,tonnes,Production
40,Chile,"Oil, cottonseed",1972,,tonnes,Production
40,Chile,"Oil, cottonseed",1973,,tonnes,Production
40,Chile,"Oil, cottonseed",1974,,tonnes,Production
40,Chile,"Oil, cottonseed",1975,,tonnes,Production
40,Chile,"Oil, cottonseed",1976,,tonnes,Production
40,Chile,"Oil, cottonseed",1977,,tonnes,Production
40,Chile,"Oil, cottonseed",1978,,tonnes,Production
40,Chile,"Oil, cottonseed",1979,,tonnes,Production
40,Chile,"Oil, cottonseed",1980,,tonnes,Production
40,Chile,"Oil, cottonseed",1981,,tonnes,Production
40,Chile,"Oil, cottonseed",1982,,tonnes,Production
40,Chile,"Oil, cottonseed",1983,,tonnes,Production
40,Chile,"Oil, cottonseed",1984,,tonnes,Production
40,Chile,"Oil, cottonseed",1985,,tonnes,Production
40,Chile,"Oil, cottonseed",1986,,tonnes,Production
40,Chile,"Oil, cottonseed",1987,,tonnes,Production
40,Chile,"Oil, cottonseed",1988,,tonnes,Production
40,Chile,"Oil, cottonseed",1989,,tonnes,Production
40,Chile,"Oil, cottonseed",1990,300,tonnes,Production
40,Chile,"Oil, cottonseed",1991,500,tonnes,Production
40,Chile,"Oil, cottonseed",1992,700,tonnes,Production
40,Chile,"Oil, cottonseed",1993,800,tonnes,Production
40,Chile,"Oil, cottonseed",1994,1000,tonnes,Production
40,Chile,"Oil, cottonseed",1995,1200,tonnes,Production
40,Chile,"Oil, cottonseed",1996,1400,tonnes,Production
40,Chile,"Oil, cottonseed",1997,1800,tonnes,Production
40,Chile,"Oil, cottonseed",1998,2000,tonnes,Production
40,Chile,"Oil, cottonseed",1999,500,tonnes,Production
40,Chile,"Oil, cottonseed",2000,1000,tonnes,Production
40,Chile,"Oil, cottonseed",2001,900,tonnes,Production
40,Chile,"Oil, cottonseed",2002,600,tonnes,Production
40,Chile,"Oil, cottonseed",2003,400,tonnes,Production
40,Chile,"Oil, cottonseed",2004,800,tonnes,Production
40,Chile,"Oil, cottonseed",2005,600,tonnes,Production
40,Chile,"Oil, cottonseed",2006,1000,tonnes,Production
40,Chile,"Oil, cottonseed",2007,1200,tonnes,Production
40,Chile,"Oil, cottonseed",2008,1300,tonnes,Production
40,Chile,"Oil, cottonseed",2009,1100,tonnes,Production
40,Chile,"Oil, cottonseed",2010,800,tonnes,Production
40,Chile,"Oil, cottonseed",2011,1100,tonnes,Production
40,Chile,"Oil, cottonseed",2012,1300,tonnes,Production
40,Chile,"Oil, cottonseed",2013,1100,tonnes,Production
40,Chile,"Oil, cottonseed",2014,900,tonnes,Production
40,Chile,"Oil, cottonseed",2015,500,tonnes,Production
40,Chile,"Oil, cottonseed",2016,800,tonnes,Production
40,Chile,"Oil, cottonseed",2017,700,tonnes,Production
40,Chile,"Oil, cottonseed",2018,800,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1961,7586,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1962,7370,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1963,5600,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1964,7090,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1965,5900,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1966,4930,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1967,7386,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1968,9405,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1969,6015,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1970,8532,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1971,6406,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1972,5449,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1973,3778,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1974,5362,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1975,8354,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1976,7673,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1977,8697,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1978,9422,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1979,7508,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1980,14412,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1981,5901,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1982,5655,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1983,5750,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1984,8135,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1985,7770,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1986,7849,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1987,8271,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1988,10425,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1989,10545,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1990,14412,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1991,15409,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1992,16498,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1993,19636,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1994,16007,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1995,12159,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1996,10999,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1997,11117,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1998,11679,tonnes,Production
40,Chile,"Tobacco, unmanufactured",1999,11789,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2000,10521,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2001,7382,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2002,6976,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2003,7713,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2004,9321,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2005,9850,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2006,8349,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2007,8341,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2008,6214,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2009,5626,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2010,7950,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2011,7554,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2012,7554,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2013,7934,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2014,6362,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2015,7274,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2016,7561,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2017,4315,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2018,5700,tonnes,Production
40,Chile,"Tobacco, unmanufactured",2019,7362,tonnes,Production
44,Colombia,Cotton lint,1961,76500,tonnes,Production
44,Colombia,Cotton lint,1962,82300,tonnes,Production
44,Colombia,Cotton lint,1963,72600,tonnes,Production
44,Colombia,Cotton lint,1964,66000,tonnes,Production
44,Colombia,Cotton lint,1965,65000,tonnes,Production
44,Colombia,Cotton lint,1966,75400,tonnes,Production
44,Colombia,Cotton lint,1967,96600,tonnes,Production
44,Colombia,Cotton lint,1968,120200,tonnes,Production
44,Colombia,Cotton lint,1969,125000,tonnes,Production
44,Colombia,Cotton lint,1970,128000,tonnes,Production
44,Colombia,Cotton lint,1971,112300,tonnes,Production
44,Colombia,Cotton lint,1972,144500,tonnes,Production
44,Colombia,Cotton lint,1973,115600,tonnes,Production
44,Colombia,Cotton lint,1974,145800,tonnes,Production
44,Colombia,Cotton lint,1975,138700,tonnes,Production
44,Colombia,Cotton lint,1976,142100,tonnes,Production
44,Colombia,Cotton lint,1977,161600,tonnes,Production
44,Colombia,Cotton lint,1978,110600,tonnes,Production
44,Colombia,Cotton lint,1979,94500,tonnes,Production
44,Colombia,Cotton lint,1980,116000,tonnes,Production
44,Colombia,Cotton lint,1981,121000,tonnes,Production
44,Colombia,Cotton lint,1982,51000,tonnes,Production
44,Colombia,Cotton lint,1983,43000,tonnes,Production
44,Colombia,Cotton lint,1984,91848,tonnes,Production
44,Colombia,Cotton lint,1985,118205,tonnes,Production
44,Colombia,Cotton lint,1986,119492,tonnes,Production
44,Colombia,Cotton lint,1987,114315,tonnes,Production
44,Colombia,Cotton lint,1988,120619,tonnes,Production
44,Colombia,Cotton lint,1989,111910,tonnes,Production
44,Colombia,Cotton lint,1990,119385,tonnes,Production
44,Colombia,Cotton lint,1991,157525,tonnes,Production
44,Colombia,Cotton lint,1992,116504,tonnes,Production
44,Colombia,Cotton lint,1993,72165,tonnes,Production
44,Colombia,Cotton lint,1994,56277,tonnes,Production
44,Colombia,Cotton lint,1995,55000,tonnes,Production
44,Colombia,Cotton lint,1996,71000,tonnes,Production
44,Colombia,Cotton lint,1997,36000,tonnes,Production
44,Colombia,Cotton lint,1998,36000,tonnes,Production
44,Colombia,Cotton lint,1999,33730,tonnes,Production
44,Colombia,Cotton lint,2000,36500,tonnes,Production
44,Colombia,Cotton lint,2001,37000,tonnes,Production
44,Colombia,Cotton lint,2002,31000,tonnes,Production
44,Colombia,Cotton lint,2003,34307,tonnes,Production
44,Colombia,Cotton lint,2004,55552,tonnes,Production
44,Colombia,Cotton lint,2005,55382,tonnes,Production
44,Colombia,Cotton lint,2006,37539,tonnes,Production
44,Colombia,Cotton lint,2007,42037,tonnes,Production
44,Colombia,Cotton lint,2008,25600,tonnes,Production
44,Colombia,Cotton lint,2009,29829,tonnes,Production
44,Colombia,Cotton lint,2010,35717,tonnes,Production
44,Colombia,Cotton lint,2011,35530,tonnes,Production
44,Colombia,Cotton lint,2012,37040,tonnes,Production
44,Colombia,Cotton lint,2013,24394,tonnes,Production
44,Colombia,Cotton lint,2014,28433,tonnes,Production
44,Colombia,Cotton lint,2015,24324,tonnes,Production
44,Colombia,Cotton lint,2016,28596,tonnes,Production
44,Colombia,Cotton lint,2017,8890,tonnes,Production
44,Colombia,Cotton lint,2018,11549,tonnes,Production
44,Colombia,Cottonseed,1961,132000,tonnes,Production
44,Colombia,Cottonseed,1962,142000,tonnes,Production
44,Colombia,Cottonseed,1963,126000,tonnes,Production
44,Colombia,Cottonseed,1964,114300,tonnes,Production
44,Colombia,Cottonseed,1965,114000,tonnes,Production
44,Colombia,Cottonseed,1966,125100,tonnes,Production
44,Colombia,Cottonseed,1967,158300,tonnes,Production
44,Colombia,Cottonseed,1968,200800,tonnes,Production
44,Colombia,Cottonseed,1969,213500,tonnes,Production
44,Colombia,Cottonseed,1970,213600,tonnes,Production
44,Colombia,Cottonseed,1971,188200,tonnes,Production
44,Colombia,Cottonseed,1972,246100,tonnes,Production
44,Colombia,Cottonseed,1973,199000,tonnes,Production
44,Colombia,Cottonseed,1974,249300,tonnes,Production
44,Colombia,Cottonseed,1975,235100,tonnes,Production
44,Colombia,Cottonseed,1976,235000,tonnes,Production
44,Colombia,Cottonseed,1977,276600,tonnes,Production
44,Colombia,Cottonseed,1978,186200,tonnes,Production
44,Colombia,Cottonseed,1979,160900,tonnes,Production
44,Colombia,Cottonseed,1980,216000,tonnes,Production
44,Colombia,Cottonseed,1981,200000,tonnes,Production
44,Colombia,Cottonseed,1982,84000,tonnes,Production
44,Colombia,Cottonseed,1983,72000,tonnes,Production
44,Colombia,Cottonseed,1984,132734,tonnes,Production
44,Colombia,Cottonseed,1985,185240,tonnes,Production
44,Colombia,Cottonseed,1986,184198,tonnes,Production
44,Colombia,Cottonseed,1987,181000,tonnes,Production
44,Colombia,Cottonseed,1988,214000,tonnes,Production
44,Colombia,Cottonseed,1989,170810,tonnes,Production
44,Colombia,Cottonseed,1990,182219,tonnes,Production
44,Colombia,Cottonseed,1991,240433,tonnes,Production
44,Colombia,Cottonseed,1992,177822,tonnes,Production
44,Colombia,Cottonseed,1993,105000,tonnes,Production
44,Colombia,Cottonseed,1994,84815,tonnes,Production
44,Colombia,Cottonseed,1995,89000,tonnes,Production
44,Colombia,Cottonseed,1996,110000,tonnes,Production
44,Colombia,Cottonseed,1997,67000,tonnes,Production
44,Colombia,Cottonseed,1998,59600,tonnes,Production
44,Colombia,Cottonseed,1999,68000,tonnes,Production
44,Colombia,Cottonseed,2000,67000,tonnes,Production
44,Colombia,Cottonseed,2001,72000,tonnes,Production
44,Colombia,Cottonseed,2002,58000,tonnes,Production
44,Colombia,Cottonseed,2003,50702,tonnes,Production
44,Colombia,Cottonseed,2004,81376,tonnes,Production
44,Colombia,Cottonseed,2005,59577,tonnes,Production
44,Colombia,Cottonseed,2006,51375,tonnes,Production
44,Colombia,Cottonseed,2007,55000,tonnes,Production
44,Colombia,Cottonseed,2008,35000,tonnes,Production
44,Colombia,Cottonseed,2009,33600,tonnes,Production
44,Colombia,Cottonseed,2010,36600,tonnes,Production
44,Colombia,Cottonseed,2011,53079,tonnes,Production
44,Colombia,Cottonseed,2012,53611,tonnes,Production
44,Colombia,Cottonseed,2013,35307,tonnes,Production
44,Colombia,Cottonseed,2014,41154,tonnes,Production
44,Colombia,Cottonseed,2015,26154,tonnes,Production
44,Colombia,Cottonseed,2016,41389,tonnes,Production
44,Colombia,Cottonseed,2017,12867,tonnes,Production
44,Colombia,Cottonseed,2018,16716,tonnes,Production
44,Colombia,"Oil, cottonseed",1961,20098,tonnes,Production
44,Colombia,"Oil, cottonseed",1962,21816,tonnes,Production
44,Colombia,"Oil, cottonseed",1963,19238,tonnes,Production
44,Colombia,"Oil, cottonseed",1964,17395,tonnes,Production
44,Colombia,"Oil, cottonseed",1965,17270,tonnes,Production
44,Colombia,"Oil, cottonseed",1966,19051,tonnes,Production
44,Colombia,"Oil, cottonseed",1967,24166,tonnes,Production
44,Colombia,"Oil, cottonseed",1968,30689,tonnes,Production
44,Colombia,"Oil, cottonseed",1969,32543,tonnes,Production
44,Colombia,"Oil, cottonseed",1970,33089,tonnes,Production
44,Colombia,"Oil, cottonseed",1971,28650,tonnes,Production
44,Colombia,"Oil, cottonseed",1972,34816,tonnes,Production
44,Colombia,"Oil, cottonseed",1973,30295,tonnes,Production
44,Colombia,"Oil, cottonseed",1974,38168,tonnes,Production
44,Colombia,"Oil, cottonseed",1975,35886,tonnes,Production
44,Colombia,"Oil, cottonseed",1976,35478,tonnes,Production
44,Colombia,"Oil, cottonseed",1977,42350,tonnes,Production
44,Colombia,"Oil, cottonseed",1978,28627,tonnes,Production
44,Colombia,"Oil, cottonseed",1979,24488,tonnes,Production
44,Colombia,"Oil, cottonseed",1980,33201,tonnes,Production
44,Colombia,"Oil, cottonseed",1981,31224,tonnes,Production
44,Colombia,"Oil, cottonseed",1982,12949,tonnes,Production
44,Colombia,"Oil, cottonseed",1983,10755,tonnes,Production
44,Colombia,"Oil, cottonseed",1984,20092,tonnes,Production
44,Colombia,"Oil, cottonseed",1985,28456,tonnes,Production
44,Colombia,"Oil, cottonseed",1986,28348,tonnes,Production
44,Colombia,"Oil, cottonseed",1987,27595,tonnes,Production
44,Colombia,"Oil, cottonseed",1988,33031,tonnes,Production
44,Colombia,"Oil, cottonseed",1989,26117,tonnes,Production
44,Colombia,"Oil, cottonseed",1990,27621,tonnes,Production
44,Colombia,"Oil, cottonseed",1991,37080,tonnes,Production
44,Colombia,"Oil, cottonseed",1992,27601,tonnes,Production
44,Colombia,"Oil, cottonseed",1993,16318,tonnes,Production
44,Colombia,"Oil, cottonseed",1994,13215,tonnes,Production
44,Colombia,"Oil, cottonseed",1995,13608,tonnes,Production
44,Colombia,"Oil, cottonseed",1996,17140,tonnes,Production
44,Colombia,"Oil, cottonseed",1997,9826,tonnes,Production
44,Colombia,"Oil, cottonseed",1998,9744,tonnes,Production
44,Colombia,"Oil, cottonseed",1999,9500,tonnes,Production
44,Colombia,"Oil, cottonseed",2000,7500,tonnes,Production
44,Colombia,"Oil, cottonseed",2001,9000,tonnes,Production
44,Colombia,"Oil, cottonseed",2002,9500,tonnes,Production
44,Colombia,"Oil, cottonseed",2003,7100,tonnes,Production
44,Colombia,"Oil, cottonseed",2004,8900,tonnes,Production
44,Colombia,"Oil, cottonseed",2005,12800,tonnes,Production
44,Colombia,"Oil, cottonseed",2006,10600,tonnes,Production
44,Colombia,"Oil, cottonseed",2007,10400,tonnes,Production
44,Colombia,"Oil, cottonseed",2008,9200,tonnes,Production
44,Colombia,"Oil, cottonseed",2009,7600,tonnes,Production
44,Colombia,"Oil, cottonseed",2010,8100,tonnes,Production
44,Colombia,"Oil, cottonseed",2011,8900,tonnes,Production
44,Colombia,"Oil, cottonseed",2012,3754,tonnes,Production
44,Colombia,"Oil, cottonseed",2013,5351,tonnes,Production
44,Colombia,"Oil, cottonseed",2014,8100,tonnes,Production
44,Colombia,"Oil, cottonseed",2015,250,tonnes,Production
44,Colombia,"Oil, cottonseed",2016,0,tonnes,Production
44,Colombia,"Oil, cottonseed",2017,6143,tonnes,Production
44,Colombia,"Oil, cottonseed",2018,6127,tonnes,Production
44,Colombia,Seed cotton,1961,218000,tonnes,Production
44,Colombia,Seed cotton,1962,229000,tonnes,Production
44,Colombia,Seed cotton,1963,202000,tonnes,Production
44,Colombia,Seed cotton,1964,193200,tonnes,Production
44,Colombia,Seed cotton,1965,181300,tonnes,Production
44,Colombia,Seed cotton,1966,208000,tonnes,Production
44,Colombia,Seed cotton,1967,265300,tonnes,Production
44,Colombia,Seed cotton,1968,334000,tonnes,Production
44,Colombia,Seed cotton,1969,357000,tonnes,Production
44,Colombia,Seed cotton,1970,376400,tonnes,Production
44,Colombia,Seed cotton,1971,322400,tonnes,Production
44,Colombia,Seed cotton,1972,412100,tonnes,Production
44,Colombia,Seed cotton,1973,334800,tonnes,Production
44,Colombia,Seed cotton,1974,420300,tonnes,Production
44,Colombia,Seed cotton,1975,400900,tonnes,Production
44,Colombia,Seed cotton,1976,408600,tonnes,Production
44,Colombia,Seed cotton,1977,480500,tonnes,Production
44,Colombia,Seed cotton,1978,330300,tonnes,Production
44,Colombia,Seed cotton,1979,281600,tonnes,Production
44,Colombia,Seed cotton,1980,353200,tonnes,Production
44,Colombia,Seed cotton,1981,366900,tonnes,Production
44,Colombia,Seed cotton,1982,153600,tonnes,Production
44,Colombia,Seed cotton,1983,130400,tonnes,Production
44,Colombia,Seed cotton,1984,243300,tonnes,Production
44,Colombia,Seed cotton,1985,339570,tonnes,Production
44,Colombia,Seed cotton,1986,337660,tonnes,Production
44,Colombia,Seed cotton,1987,320530,tonnes,Production
44,Colombia,Seed cotton,1988,376440,tonnes,Production
44,Colombia,Seed cotton,1989,294500,tonnes,Production
44,Colombia,Seed cotton,1990,314170,tonnes,Production
44,Colombia,Seed cotton,1991,432269,tonnes,Production
44,Colombia,Seed cotton,1992,342429,tonnes,Production
44,Colombia,Seed cotton,1993,187270,tonnes,Production
44,Colombia,Seed cotton,1994,149219,tonnes,Production
44,Colombia,Seed cotton,1995,148818,tonnes,Production
44,Colombia,Seed cotton,1996,184107,tonnes,Production
44,Colombia,Seed cotton,1997,108998,tonnes,Production
44,Colombia,Seed cotton,1998,96764,tonnes,Production
44,Colombia,Seed cotton,1999,111368,tonnes,Production
44,Colombia,Seed cotton,2000,111106,tonnes,Production
44,Colombia,Seed cotton,2001,113992,tonnes,Production
44,Colombia,Seed cotton,2002,92211,tonnes,Production
44,Colombia,Seed cotton,2003,92244,tonnes,Production
44,Colombia,Seed cotton,2004,154733,tonnes,Production
44,Colombia,Seed cotton,2005,138945,tonnes,Production
44,Colombia,Seed cotton,2006,108150,tonnes,Production
44,Colombia,Seed cotton,2007,125564,tonnes,Production
44,Colombia,Seed cotton,2008,76603,tonnes,Production
44,Colombia,Seed cotton,2009,70926,tonnes,Production
44,Colombia,Seed cotton,2010,89485,tonnes,Production
44,Colombia,Seed cotton,2011,96508,tonnes,Production
44,Colombia,Seed cotton,2012,97474,tonnes,Production
44,Colombia,Seed cotton,2013,64194,tonnes,Production
44,Colombia,Seed cotton,2014,83498,tonnes,Production
44,Colombia,Seed cotton,2015,84803,tonnes,Production
44,Colombia,Seed cotton,2016,75253,tonnes,Production
44,Colombia,Seed cotton,2017,23394,tonnes,Production
44,Colombia,Seed cotton,2018,30393,tonnes,Production
44,Colombia,Seed cotton,2019,60155,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1961,27884,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1962,38213,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1963,41771,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1964,41395,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1965,40190,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1966,44250,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1967,42500,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1968,43000,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1969,44500,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1970,42000,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1971,39300,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1972,36100,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1973,39700,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1974,41100,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1975,57600,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1976,68300,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1977,57300,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1978,45900,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1979,59600,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1980,45400,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1981,50400,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1982,48700,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1983,47800,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1984,34599,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1985,27237,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1986,28574,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1987,34870,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1988,35700,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1989,33710,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1990,32989,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1991,34338,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1992,27908,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1993,34321,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1994,26905,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1995,26000,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1996,30412,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1997,23319,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1998,30235,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",1999,26057,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2000,27767,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2001,26158,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2002,26475,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2003,34458,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2004,32486,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2005,34940,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2006,20557,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2007,18109,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2008,21176,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2009,9953,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2010,10760,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2011,17838,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2012,22267,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2013,22604,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2014,28600,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2015,10475,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2016,10475,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2017,16329,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2018,10599,tonnes,Production
44,Colombia,"Tobacco, unmanufactured",2019,10437,tonnes,Production
48,Costa Rica,Cotton lint,1961,1206,tonnes,Production
48,Costa Rica,Cotton lint,1962,1494,tonnes,Production
48,Costa Rica,Cotton lint,1963,1709,tonnes,Production
48,Costa Rica,Cotton lint,1964,3246,tonnes,Production
48,Costa Rica,Cotton lint,1965,4791,tonnes,Production
