Area Code (FAO),Nation,Item,Year,Value,Unit,Element
60,El Salvador,"Coffee, green",2000,114087,tonnes,Production
60,El Salvador,"Coffee, green",2001,112201,tonnes,Production
60,El Salvador,"Coffee, green",2002,91513,tonnes,Production
60,El Salvador,"Coffee, green",2003,81157,tonnes,Production
60,El Salvador,"Coffee, green",2004,83088,tonnes,Production
60,El Salvador,"Coffee, green",2005,87963,tonnes,Production
60,El Salvador,"Coffee, green",2006,85350,tonnes,Production
60,El Salvador,"Coffee, green",2007,96355,tonnes,Production
60,El Salvador,"Coffee, green",2008,97727,tonnes,Production
60,El Salvador,"Coffee, green",2009,76591,tonnes,Production
60,El Salvador,"Coffee, green",2010,112636,tonnes,Production
60,El Salvador,"Coffee, green",2011,82095,tonnes,Production
60,El Salvador,"Coffee, green",2012,89489,tonnes,Production
60,El Salvador,"Coffee, green",2013,32864,tonnes,Production
60,El Salvador,"Coffee, green",2014,41965,tonnes,Production
60,El Salvador,"Coffee, green",2015,35682,tonnes,Production
60,El Salvador,"Coffee, green",2016,38636,tonnes,Production
60,El Salvador,"Coffee, green",2017,41141,tonnes,Production
60,El Salvador,"Coffee, green",2018,45660,tonnes,Production
60,El Salvador,"Coffee, green",2019,39600,tonnes,Production
89,Guatemala,"Coffee, green",1961,100600,tonnes,Production
89,Guatemala,"Coffee, green",1962,117700,tonnes,Production
89,Guatemala,"Coffee, green",1963,104400,tonnes,Production
89,Guatemala,"Coffee, green",1964,105200,tonnes,Production
89,Guatemala,"Coffee, green",1965,126100,tonnes,Production
89,Guatemala,"Coffee, green",1966,106200,tonnes,Production
89,Guatemala,"Coffee, green",1967,102363,tonnes,Production
89,Guatemala,"Coffee, green",1968,112392,tonnes,Production
89,Guatemala,"Coffee, green",1969,118685,tonnes,Production
89,Guatemala,"Coffee, green",1970,126546,tonnes,Production
89,Guatemala,"Coffee, green",1971,128386,tonnes,Production
89,Guatemala,"Coffee, green",1972,142682,tonnes,Production
89,Guatemala,"Coffee, green",1973,145642,tonnes,Production
89,Guatemala,"Coffee, green",1974,157437,tonnes,Production
89,Guatemala,"Coffee, green",1975,139091,tonnes,Production
89,Guatemala,"Coffee, green",1976,158433,tonnes,Production
89,Guatemala,"Coffee, green",1977,168217,tonnes,Production
89,Guatemala,"Coffee, green",1978,169636,tonnes,Production
89,Guatemala,"Coffee, green",1979,164810,tonnes,Production
89,Guatemala,"Coffee, green",1980,177430,tonnes,Production
89,Guatemala,"Coffee, green",1981,193830,tonnes,Production
89,Guatemala,"Coffee, green",1982,189330,tonnes,Production
89,Guatemala,"Coffee, green",1983,183010,tonnes,Production
89,Guatemala,"Coffee, green",1984,196610,tonnes,Production
89,Guatemala,"Coffee, green",1985,181630,tonnes,Production
89,Guatemala,"Coffee, green",1986,196560,tonnes,Production
89,Guatemala,"Coffee, green",1987,193200,tonnes,Production
89,Guatemala,"Coffee, green",1988,179400,tonnes,Production
89,Guatemala,"Coffee, green",1989,193200,tonnes,Production
89,Guatemala,"Coffee, green",1990,202400,tonnes,Production
89,Guatemala,"Coffee, green",1991,196190,tonnes,Production
89,Guatemala,"Coffee, green",1992,206586,tonnes,Production
89,Guatemala,"Coffee, green",1993,208650,tonnes,Production
89,Guatemala,"Coffee, green",1994,213900,tonnes,Production
89,Guatemala,"Coffee, green",1995,210920,tonnes,Production
89,Guatemala,"Coffee, green",1996,240300,tonnes,Production
89,Guatemala,"Coffee, green",1997,271440,tonnes,Production
89,Guatemala,"Coffee, green",1998,253080,tonnes,Production
89,Guatemala,"Coffee, green",1999,293520,tonnes,Production
89,Guatemala,"Coffee, green",2000,312060,tonnes,Production
89,Guatemala,"Coffee, green",2001,261097,tonnes,Production
89,Guatemala,"Coffee, green",2002,255091,tonnes,Production
89,Guatemala,"Coffee, green",2003,244200,tonnes,Production
89,Guatemala,"Coffee, green",2004,250279,tonnes,Production
89,Guatemala,"Coffee, green",2005,248277,tonnes,Production
89,Guatemala,"Coffee, green",2006,240331,tonnes,Production
89,Guatemala,"Coffee, green",2007,248614,tonnes,Production
89,Guatemala,"Coffee, green",2008,254914,tonnes,Production
89,Guatemala,"Coffee, green",2009,247503,tonnes,Production
89,Guatemala,"Coffee, green",2010,248355,tonnes,Production
89,Guatemala,"Coffee, green",2011,265401,tonnes,Production
89,Guatemala,"Coffee, green",2012,272432,tonnes,Production
89,Guatemala,"Coffee, green",2013,248668,tonnes,Production
89,Guatemala,"Coffee, green",2014,227653,tonnes,Production
89,Guatemala,"Coffee, green",2015,225653,tonnes,Production
89,Guatemala,"Coffee, green",2016,236145,tonnes,Production
89,Guatemala,"Coffee, green",2017,224000,tonnes,Production
89,Guatemala,"Coffee, green",2018,240400,tonnes,Production
89,Guatemala,"Coffee, green",2019,225000,tonnes,Production
91,Guyana,"Coffee, green",1961,860,tonnes,Production
91,Guyana,"Coffee, green",1962,1039,tonnes,Production
91,Guyana,"Coffee, green",1963,659,tonnes,Production
91,Guyana,"Coffee, green",1964,1129,tonnes,Production
91,Guyana,"Coffee, green",1965,1156,tonnes,Production
91,Guyana,"Coffee, green",1966,1122,tonnes,Production
91,Guyana,"Coffee, green",1967,1290,tonnes,Production
91,Guyana,"Coffee, green",1968,1302,tonnes,Production
91,Guyana,"Coffee, green",1969,684,tonnes,Production
91,Guyana,"Coffee, green",1970,703,tonnes,Production
91,Guyana,"Coffee, green",1971,761,tonnes,Production
91,Guyana,"Coffee, green",1972,762,tonnes,Production
91,Guyana,"Coffee, green",1973,746,tonnes,Production
91,Guyana,"Coffee, green",1974,900,tonnes,Production
91,Guyana,"Coffee, green",1975,900,tonnes,Production
91,Guyana,"Coffee, green",1976,900,tonnes,Production
91,Guyana,"Coffee, green",1977,1020,tonnes,Production
91,Guyana,"Coffee, green",1978,1140,tonnes,Production
91,Guyana,"Coffee, green",1979,1320,tonnes,Production
91,Guyana,"Coffee, green",1980,1560,tonnes,Production
91,Guyana,"Coffee, green",1981,1560,tonnes,Production
91,Guyana,"Coffee, green",1982,1260,tonnes,Production
91,Guyana,"Coffee, green",1983,1020,tonnes,Production
91,Guyana,"Coffee, green",1984,358,tonnes,Production
91,Guyana,"Coffee, green",1985,370,tonnes,Production
91,Guyana,"Coffee, green",1986,430,tonnes,Production
91,Guyana,"Coffee, green",1987,240,tonnes,Production
91,Guyana,"Coffee, green",1988,300,tonnes,Production
91,Guyana,"Coffee, green",1989,300,tonnes,Production
91,Guyana,"Coffee, green",1990,300,tonnes,Production
91,Guyana,"Coffee, green",1991,300,tonnes,Production
91,Guyana,"Coffee, green",1992,300,tonnes,Production
91,Guyana,"Coffee, green",1993,300,tonnes,Production
91,Guyana,"Coffee, green",1994,300,tonnes,Production
91,Guyana,"Coffee, green",1995,300,tonnes,Production
91,Guyana,"Coffee, green",1996,285,tonnes,Production
91,Guyana,"Coffee, green",1997,261,tonnes,Production
91,Guyana,"Coffee, green",1998,136,tonnes,Production
91,Guyana,"Coffee, green",1999,140,tonnes,Production
91,Guyana,"Coffee, green",2000,15,tonnes,Production
91,Guyana,"Coffee, green",2001,153,tonnes,Production
91,Guyana,"Coffee, green",2002,300,tonnes,Production
91,Guyana,"Coffee, green",2003,480,tonnes,Production
91,Guyana,"Coffee, green",2004,480,tonnes,Production
91,Guyana,"Coffee, green",2005,480,tonnes,Production
91,Guyana,"Coffee, green",2006,480,tonnes,Production
91,Guyana,"Coffee, green",2007,480,tonnes,Production
91,Guyana,"Coffee, green",2008,480,tonnes,Production
91,Guyana,"Coffee, green",2009,420,tonnes,Production
91,Guyana,"Coffee, green",2010,420,tonnes,Production
91,Guyana,"Coffee, green",2011,420,tonnes,Production
91,Guyana,"Coffee, green",2012,420,tonnes,Production
91,Guyana,"Coffee, green",2013,420,tonnes,Production
91,Guyana,"Coffee, green",2014,427,tonnes,Production
91,Guyana,"Coffee, green",2015,432,tonnes,Production
91,Guyana,"Coffee, green",2016,431,tonnes,Production
91,Guyana,"Coffee, green",2017,429,tonnes,Production
91,Guyana,"Coffee, green",2018,429,tonnes,Production
91,Guyana,"Coffee, green",2019,430,tonnes,Production
93,Haiti,"Coffee, green",1961,45720,tonnes,Production
93,Haiti,"Coffee, green",1962,31860,tonnes,Production
93,Haiti,"Coffee, green",1963,34980,tonnes,Production
93,Haiti,"Coffee, green",1964,36000,tonnes,Production
93,Haiti,"Coffee, green",1965,36720,tonnes,Production
93,Haiti,"Coffee, green",1966,30540,tonnes,Production
93,Haiti,"Coffee, green",1967,31600,tonnes,Production
93,Haiti,"Coffee, green",1968,30180,tonnes,Production
93,Haiti,"Coffee, green",1969,27000,tonnes,Production
93,Haiti,"Coffee, green",1970,32610,tonnes,Production
93,Haiti,"Coffee, green",1971,32400,tonnes,Production
93,Haiti,"Coffee, green",1972,31500,tonnes,Production
93,Haiti,"Coffee, green",1973,33000,tonnes,Production
93,Haiti,"Coffee, green",1974,31200,tonnes,Production
93,Haiti,"Coffee, green",1975,39000,tonnes,Production
93,Haiti,"Coffee, green",1976,32280,tonnes,Production
93,Haiti,"Coffee, green",1977,31140,tonnes,Production
93,Haiti,"Coffee, green",1978,26580,tonnes,Production
93,Haiti,"Coffee, green",1979,40140,tonnes,Production
93,Haiti,"Coffee, green",1980,42900,tonnes,Production
93,Haiti,"Coffee, green",1981,33250,tonnes,Production
93,Haiti,"Coffee, green",1982,32250,tonnes,Production
93,Haiti,"Coffee, green",1983,36000,tonnes,Production
93,Haiti,"Coffee, green",1984,37250,tonnes,Production
93,Haiti,"Coffee, green",1985,36900,tonnes,Production
93,Haiti,"Coffee, green",1986,37752,tonnes,Production
93,Haiti,"Coffee, green",1987,30088,tonnes,Production
93,Haiti,"Coffee, green",1988,37693,tonnes,Production
93,Haiti,"Coffee, green",1989,38447,tonnes,Production
93,Haiti,"Coffee, green",1990,37200,tonnes,Production
93,Haiti,"Coffee, green",1991,37000,tonnes,Production
93,Haiti,"Coffee, green",1992,27355,tonnes,Production
93,Haiti,"Coffee, green",1993,33600,tonnes,Production
93,Haiti,"Coffee, green",1994,31000,tonnes,Production
93,Haiti,"Coffee, green",1995,29000,tonnes,Production
93,Haiti,"Coffee, green",1996,27000,tonnes,Production
93,Haiti,"Coffee, green",1997,29155,tonnes,Production
93,Haiti,"Coffee, green",1998,27239,tonnes,Production
93,Haiti,"Coffee, green",1999,28000,tonnes,Production
93,Haiti,"Coffee, green",2000,30000,tonnes,Production
93,Haiti,"Coffee, green",2001,28000,tonnes,Production
93,Haiti,"Coffee, green",2002,27000,tonnes,Production
93,Haiti,"Coffee, green",2003,30000,tonnes,Production
93,Haiti,"Coffee, green",2004,29000,tonnes,Production
93,Haiti,"Coffee, green",2005,35000,tonnes,Production
93,Haiti,"Coffee, green",2006,35000,tonnes,Production
93,Haiti,"Coffee, green",2007,47000,tonnes,Production
93,Haiti,"Coffee, green",2008,35000,tonnes,Production
93,Haiti,"Coffee, green",2009,36482,tonnes,Production
93,Haiti,"Coffee, green",2010,38193,tonnes,Production
93,Haiti,"Coffee, green",2011,39232,tonnes,Production
93,Haiti,"Coffee, green",2012,40184,tonnes,Production
93,Haiti,"Coffee, green",2013,58720,tonnes,Production
93,Haiti,"Coffee, green",2014,35232,tonnes,Production
93,Haiti,"Coffee, green",2015,20452,tonnes,Production
93,Haiti,"Coffee, green",2016,20495,tonnes,Production
93,Haiti,"Coffee, green",2017,20543,tonnes,Production
93,Haiti,"Coffee, green",2018,20814,tonnes,Production
93,Haiti,"Coffee, green",2019,20700,tonnes,Production
95,Honduras,"Coffee, green",1961,21450,tonnes,Production
95,Honduras,"Coffee, green",1962,27939,tonnes,Production
95,Honduras,"Coffee, green",1963,29014,tonnes,Production
95,Honduras,"Coffee, green",1964,29276,tonnes,Production
95,Honduras,"Coffee, green",1965,32195,tonnes,Production
95,Honduras,"Coffee, green",1966,33569,tonnes,Production
95,Honduras,"Coffee, green",1967,35041,tonnes,Production
95,Honduras,"Coffee, green",1968,36512,tonnes,Production
95,Honduras,"Coffee, green",1969,37984,tonnes,Production
95,Honduras,"Coffee, green",1970,39456,tonnes,Production
95,Honduras,"Coffee, green",1971,40927,tonnes,Production
95,Honduras,"Coffee, green",1972,42399,tonnes,Production
95,Honduras,"Coffee, green",1973,41778,tonnes,Production
95,Honduras,"Coffee, green",1974,45342,tonnes,Production
95,Honduras,"Coffee, green",1975,46814,tonnes,Production
95,Honduras,"Coffee, green",1976,48285,tonnes,Production
95,Honduras,"Coffee, green",1977,49757,tonnes,Production
95,Honduras,"Coffee, green",1978,59796,tonnes,Production
95,Honduras,"Coffee, green",1979,72547,tonnes,Production
95,Honduras,"Coffee, green",1980,64228,tonnes,Production
95,Honduras,"Coffee, green",1981,75347,tonnes,Production
95,Honduras,"Coffee, green",1982,72420,tonnes,Production
95,Honduras,"Coffee, green",1983,79474,tonnes,Production
95,Honduras,"Coffee, green",1984,72545,tonnes,Production
95,Honduras,"Coffee, green",1985,75091,tonnes,Production
95,Honduras,"Coffee, green",1986,76318,tonnes,Production
95,Honduras,"Coffee, green",1987,79877,tonnes,Production
95,Honduras,"Coffee, green",1988,94046,tonnes,Production
95,Honduras,"Coffee, green",1989,100234,tonnes,Production
95,Honduras,"Coffee, green",1990,119784,tonnes,Production
95,Honduras,"Coffee, green",1991,101890,tonnes,Production
95,Honduras,"Coffee, green",1992,111660,tonnes,Production
95,Honduras,"Coffee, green",1993,110481,tonnes,Production
95,Honduras,"Coffee, green",1994,126182,tonnes,Production
95,Honduras,"Coffee, green",1995,132400,tonnes,Production
95,Honduras,"Coffee, green",1996,148830,tonnes,Production
95,Honduras,"Coffee, green",1997,162658,tonnes,Production
95,Honduras,"Coffee, green",1998,172772,tonnes,Production
95,Honduras,"Coffee, green",1999,157409,tonnes,Production
95,Honduras,"Coffee, green",2000,193309,tonnes,Production
95,Honduras,"Coffee, green",2001,205545,tonnes,Production
95,Honduras,"Coffee, green",2002,172727,tonnes,Production
95,Honduras,"Coffee, green",2003,175284,tonnes,Production
95,Honduras,"Coffee, green",2004,185090,tonnes,Production
95,Honduras,"Coffee, green",2005,190640,tonnes,Production
95,Honduras,"Coffee, green",2006,213636,tonnes,Production
95,Honduras,"Coffee, green",2007,236302,tonnes,Production
95,Honduras,"Coffee, green",2008,240948,tonnes,Production
95,Honduras,"Coffee, green",2009,231288,tonnes,Production
95,Honduras,"Coffee, green",2010,244335,tonnes,Production
95,Honduras,"Coffee, green",2011,284347,tonnes,Production
95,Honduras,"Coffee, green",2012,343403,tonnes,Production
95,Honduras,"Coffee, green",2013,280697,tonnes,Production
95,Honduras,"Coffee, green",2014,282230,tonnes,Production
95,Honduras,"Coffee, green",2015,332747,tonnes,Production
95,Honduras,"Coffee, green",2016,366542,tonnes,Production
95,Honduras,"Coffee, green",2017,477580,tonnes,Production
95,Honduras,"Coffee, green",2018,485517,tonnes,Production
95,Honduras,"Coffee, green",2019,476345,tonnes,Production
109,Jamaica,"Coffee, green",1961,2546,tonnes,Production
109,Jamaica,"Coffee, green",1962,1969,tonnes,Production
109,Jamaica,"Coffee, green",1963,2009,tonnes,Production
109,Jamaica,"Coffee, green",1964,1997,tonnes,Production
109,Jamaica,"Coffee, green",1965,2170,tonnes,Production
109,Jamaica,"Coffee, green",1966,1861,tonnes,Production
109,Jamaica,"Coffee, green",1967,1991,tonnes,Production
109,Jamaica,"Coffee, green",1968,1972,tonnes,Production
109,Jamaica,"Coffee, green",1969,1589,tonnes,Production
109,Jamaica,"Coffee, green",1970,1805,tonnes,Production
109,Jamaica,"Coffee, green",1971,1358,tonnes,Production
109,Jamaica,"Coffee, green",1972,1040,tonnes,Production
109,Jamaica,"Coffee, green",1973,1146,tonnes,Production
109,Jamaica,"Coffee, green",1974,1486,tonnes,Production
109,Jamaica,"Coffee, green",1975,1186,tonnes,Production
109,Jamaica,"Coffee, green",1976,1929,tonnes,Production
109,Jamaica,"Coffee, green",1977,1208,tonnes,Production
109,Jamaica,"Coffee, green",1978,1477,tonnes,Production
109,Jamaica,"Coffee, green",1979,958,tonnes,Production
109,Jamaica,"Coffee, green",1980,2216,tonnes,Production
109,Jamaica,"Coffee, green",1981,1379,tonnes,Production
109,Jamaica,"Coffee, green",1982,1516,tonnes,Production
109,Jamaica,"Coffee, green",1983,1632,tonnes,Production
109,Jamaica,"Coffee, green",1984,1745,tonnes,Production
109,Jamaica,"Coffee, green",1985,1274,tonnes,Production
109,Jamaica,"Coffee, green",1986,1697,tonnes,Production
109,Jamaica,"Coffee, green",1987,1658,tonnes,Production
109,Jamaica,"Coffee, green",1988,2231,tonnes,Production
109,Jamaica,"Coffee, green",1989,1260,tonnes,Production
109,Jamaica,"Coffee, green",1990,1560,tonnes,Production
109,Jamaica,"Coffee, green",1991,2280,tonnes,Production
109,Jamaica,"Coffee, green",1992,1920,tonnes,Production
109,Jamaica,"Coffee, green",1993,1500,tonnes,Production
109,Jamaica,"Coffee, green",1994,2460,tonnes,Production
109,Jamaica,"Coffee, green",1995,2580,tonnes,Production
109,Jamaica,"Coffee, green",1996,2580,tonnes,Production
109,Jamaica,"Coffee, green",1997,2887,tonnes,Production
109,Jamaica,"Coffee, green",1998,1740,tonnes,Production
109,Jamaica,"Coffee, green",1999,2340,tonnes,Production
109,Jamaica,"Coffee, green",2000,2220,tonnes,Production
109,Jamaica,"Coffee, green",2001,2880,tonnes,Production
109,Jamaica,"Coffee, green",2002,2760,tonnes,Production
109,Jamaica,"Coffee, green",2003,3300,tonnes,Production
109,Jamaica,"Coffee, green",2004,2400,tonnes,Production
109,Jamaica,"Coffee, green",2005,8897,tonnes,Production
109,Jamaica,"Coffee, green",2006,12390,tonnes,Production
109,Jamaica,"Coffee, green",2007,15117,tonnes,Production
109,Jamaica,"Coffee, green",2008,9035,tonnes,Production
109,Jamaica,"Coffee, green",2009,12456,tonnes,Production
109,Jamaica,"Coffee, green",2010,9121,tonnes,Production
109,Jamaica,"Coffee, green",2011,8099,tonnes,Production
109,Jamaica,"Coffee, green",2012,6687,tonnes,Production
109,Jamaica,"Coffee, green",2013,6984,tonnes,Production
109,Jamaica,"Coffee, green",2014,5298,tonnes,Production
109,Jamaica,"Coffee, green",2015,5755,tonnes,Production
109,Jamaica,"Coffee, green",2016,7580,tonnes,Production
109,Jamaica,"Coffee, green",2017,6222,tonnes,Production
109,Jamaica,"Coffee, green",2018,7085,tonnes,Production
109,Jamaica,"Coffee, green",2019,5587,tonnes,Production
138,Mexico,"Coffee, green",1961,126616,tonnes,Production
138,Mexico,"Coffee, green",1962,139794,tonnes,Production
138,Mexico,"Coffee, green",1963,137069,tonnes,Production
138,Mexico,"Coffee, green",1964,156477,tonnes,Production
138,Mexico,"Coffee, green",1965,162149,tonnes,Production
138,Mexico,"Coffee, green",1966,183005,tonnes,Production
138,Mexico,"Coffee, green",1967,224505,tonnes,Production
138,Mexico,"Coffee, green",1968,212656,tonnes,Production
138,Mexico,"Coffee, green",1969,172734,tonnes,Production
138,Mexico,"Coffee, green",1970,185293,tonnes,Production
138,Mexico,"Coffee, green",1971,187495,tonnes,Production
138,Mexico,"Coffee, green",1972,203462,tonnes,Production
138,Mexico,"Coffee, green",1973,221718,tonnes,Production
138,Mexico,"Coffee, green",1974,220767,tonnes,Production
138,Mexico,"Coffee, green",1975,228264,tonnes,Production
138,Mexico,"Coffee, green",1976,212200,tonnes,Production
138,Mexico,"Coffee, green",1977,182010,tonnes,Production
138,Mexico,"Coffee, green",1978,241602,tonnes,Production
138,Mexico,"Coffee, green",1979,220191,tonnes,Production
138,Mexico,"Coffee, green",1980,220040,tonnes,Production
138,Mexico,"Coffee, green",1981,262904,tonnes,Production
138,Mexico,"Coffee, green",1982,251768,tonnes,Production
138,Mexico,"Coffee, green",1983,307948,tonnes,Production
138,Mexico,"Coffee, green",1984,239870,tonnes,Production
138,Mexico,"Coffee, green",1985,260197,tonnes,Production
138,Mexico,"Coffee, green",1986,374828,tonnes,Production
138,Mexico,"Coffee, green",1987,336180,tonnes,Production
138,Mexico,"Coffee, green",1988,423000,tonnes,Production
138,Mexico,"Coffee, green",1989,343440,tonnes,Production
138,Mexico,"Coffee, green",1990,440000,tonnes,Production
138,Mexico,"Coffee, green",1991,334330,tonnes,Production
138,Mexico,"Coffee, green",1992,359665,tonnes,Production
138,Mexico,"Coffee, green",1993,335627,tonnes,Production
138,Mexico,"Coffee, green",1994,324500,tonnes,Production
138,Mexico,"Coffee, green",1995,324526,tonnes,Production
138,Mexico,"Coffee, green",1996,374153,tonnes,Production
138,Mexico,"Coffee, green",1997,368315,tonnes,Production
138,Mexico,"Coffee, green",1998,277372,tonnes,Production
138,Mexico,"Coffee, green",1999,302119,tonnes,Production
138,Mexico,"Coffee, green",2000,338170,tonnes,Production
138,Mexico,"Coffee, green",2001,302996,tonnes,Production
138,Mexico,"Coffee, green",2002,313027,tonnes,Production
138,Mexico,"Coffee, green",2003,310861,tonnes,Production
138,Mexico,"Coffee, green",2004,312413,tonnes,Production
138,Mexico,"Coffee, green",2005,294364,tonnes,Production
138,Mexico,"Coffee, green",2006,279635,tonnes,Production
138,Mexico,"Coffee, green",2007,268565,tonnes,Production
138,Mexico,"Coffee, green",2008,260442,tonnes,Production
138,Mexico,"Coffee, green",2009,264472,tonnes,Production
138,Mexico,"Coffee, green",2010,245271,tonnes,Production
138,Mexico,"Coffee, green",2011,237056,tonnes,Production
138,Mexico,"Coffee, green",2012,246121,tonnes,Production
138,Mexico,"Coffee, green",2013,231596,tonnes,Production
138,Mexico,"Coffee, green",2014,214667,tonnes,Production
138,Mexico,"Coffee, green",2015,188934,tonnes,Production
138,Mexico,"Coffee, green",2016,151714,tonnes,Production
138,Mexico,"Coffee, green",2017,153777,tonnes,Production
138,Mexico,"Coffee, green",2018,158308,tonnes,Production
138,Mexico,"Coffee, green",2019,165712,tonnes,Production
157,Nicaragua,"Coffee, green",1961,23200,tonnes,Production
157,Nicaragua,"Coffee, green",1962,29800,tonnes,Production
157,Nicaragua,"Coffee, green",1963,26200,tonnes,Production
157,Nicaragua,"Coffee, green",1964,40200,tonnes,Production
157,Nicaragua,"Coffee, green",1965,31500,tonnes,Production
157,Nicaragua,"Coffee, green",1966,24921,tonnes,Production
157,Nicaragua,"Coffee, green",1967,33233,tonnes,Production
157,Nicaragua,"Coffee, green",1968,30246,tonnes,Production
157,Nicaragua,"Coffee, green",1969,33904,tonnes,Production
157,Nicaragua,"Coffee, green",1970,39418,tonnes,Production
157,Nicaragua,"Coffee, green",1971,42013,tonnes,Production
157,Nicaragua,"Coffee, green",1972,35073,tonnes,Production
157,Nicaragua,"Coffee, green",1973,36694,tonnes,Production
157,Nicaragua,"Coffee, green",1974,40972,tonnes,Production
157,Nicaragua,"Coffee, green",1975,49137,tonnes,Production
157,Nicaragua,"Coffee, green",1976,56580,tonnes,Production
157,Nicaragua,"Coffee, green",1977,55200,tonnes,Production
157,Nicaragua,"Coffee, green",1978,65092,tonnes,Production
157,Nicaragua,"Coffee, green",1979,56304,tonnes,Production
157,Nicaragua,"Coffee, green",1980,59107,tonnes,Production
157,Nicaragua,"Coffee, green",1981,61087,tonnes,Production
157,Nicaragua,"Coffee, green",1982,72145,tonnes,Production
157,Nicaragua,"Coffee, green",1983,49205,tonnes,Production
157,Nicaragua,"Coffee, green",1984,51290,tonnes,Production
157,Nicaragua,"Coffee, green",1985,35360,tonnes,Production
157,Nicaragua,"Coffee, green",1986,43332,tonnes,Production
157,Nicaragua,"Coffee, green",1987,38626,tonnes,Production
157,Nicaragua,"Coffee, green",1988,43447,tonnes,Production
157,Nicaragua,"Coffee, green",1989,45167,tonnes,Production
157,Nicaragua,"Coffee, green",1990,27996,tonnes,Production
157,Nicaragua,"Coffee, green",1991,47421,tonnes,Production
157,Nicaragua,"Coffee, green",1992,44505,tonnes,Production
157,Nicaragua,"Coffee, green",1993,41818,tonnes,Production
157,Nicaragua,"Coffee, green",1994,40551,tonnes,Production
157,Nicaragua,"Coffee, green",1995,54587,tonnes,Production
157,Nicaragua,"Coffee, green",1996,49900,tonnes,Production
157,Nicaragua,"Coffee, green",1997,65169,tonnes,Production
157,Nicaragua,"Coffee, green",1998,65420,tonnes,Production
157,Nicaragua,"Coffee, green",1999,91791,tonnes,Production
157,Nicaragua,"Coffee, green",2000,82206,tonnes,Production
157,Nicaragua,"Coffee, green",2001,66799,tonnes,Production
157,Nicaragua,"Coffee, green",2002,60235,tonnes,Production
157,Nicaragua,"Coffee, green",2003,82727,tonnes,Production
157,Nicaragua,"Coffee, green",2004,57533,tonnes,Production
157,Nicaragua,"Coffee, green",2005,95455,tonnes,Production
157,Nicaragua,"Coffee, green",2006,70455,tonnes,Production
157,Nicaragua,"Coffee, green",2007,100000,tonnes,Production
157,Nicaragua,"Coffee, green",2008,75957,tonnes,Production
157,Nicaragua,"Coffee, green",2009,92205,tonnes,Production
157,Nicaragua,"Coffee, green",2010,78712,tonnes,Production
157,Nicaragua,"Coffee, green",2011,103882,tonnes,Production
157,Nicaragua,"Coffee, green",2012,86944,tonnes,Production
157,Nicaragua,"Coffee, green",2013,84146,tonnes,Production
157,Nicaragua,"Coffee, green",2014,86090,tonnes,Production
157,Nicaragua,"Coffee, green",2015,95255,tonnes,Production
157,Nicaragua,"Coffee, green",2016,122470,tonnes,Production
157,Nicaragua,"Coffee, green",2017,128111,tonnes,Production
157,Nicaragua,"Coffee, green",2018,141931,tonnes,Production
157,Nicaragua,"Coffee, green",2019,174000,tonnes,Production
166,Panama,"Coffee, green",1961,5000,tonnes,Production
166,Panama,"Coffee, green",1962,4400,tonnes,Production
166,Panama,"Coffee, green",1963,4500,tonnes,Production
166,Panama,"Coffee, green",1964,4300,tonnes,Production
166,Panama,"Coffee, green",1965,4300,tonnes,Production
166,Panama,"Coffee, green",1966,5000,tonnes,Production
166,Panama,"Coffee, green",1967,5166,tonnes,Production
166,Panama,"Coffee, green",1968,4500,tonnes,Production
166,Panama,"Coffee, green",1969,5139,tonnes,Production
166,Panama,"Coffee, green",1970,4436,tonnes,Production
166,Panama,"Coffee, green",1971,5307,tonnes,Production
166,Panama,"Coffee, green",1972,4944,tonnes,Production
166,Panama,"Coffee, green",1973,4318,tonnes,Production
166,Panama,"Coffee, green",1974,4504,tonnes,Production
166,Panama,"Coffee, green",1975,4801,tonnes,Production
166,Panama,"Coffee, green",1976,4677,tonnes,Production
166,Panama,"Coffee, green",1977,5516,tonnes,Production
166,Panama,"Coffee, green",1978,6146,tonnes,Production
166,Panama,"Coffee, green",1979,6100,tonnes,Production
166,Panama,"Coffee, green",1980,7272,tonnes,Production
166,Panama,"Coffee, green",1981,7062,tonnes,Production
166,Panama,"Coffee, green",1982,8142,tonnes,Production
166,Panama,"Coffee, green",1983,8854,tonnes,Production
166,Panama,"Coffee, green",1984,10750,tonnes,Production
166,Panama,"Coffee, green",1985,9390,tonnes,Production
166,Panama,"Coffee, green",1986,10596,tonnes,Production
166,Panama,"Coffee, green",1987,10160,tonnes,Production
166,Panama,"Coffee, green",1988,10274,tonnes,Production
166,Panama,"Coffee, green",1989,9757,tonnes,Production
166,Panama,"Coffee, green",1990,11547,tonnes,Production
166,Panama,"Coffee, green",1991,12174,tonnes,Production
166,Panama,"Coffee, green",1992,10945,tonnes,Production
166,Panama,"Coffee, green",1993,9766,tonnes,Production
166,Panama,"Coffee, green",1994,10400,tonnes,Production
166,Panama,"Coffee, green",1995,11702,tonnes,Production
166,Panama,"Coffee, green",1996,11113,tonnes,Production
166,Panama,"Coffee, green",1997,10527,tonnes,Production
166,Panama,"Coffee, green",1998,11435,tonnes,Production
166,Panama,"Coffee, green",1999,12024,tonnes,Production
166,Panama,"Coffee, green",2000,10255,tonnes,Production
166,Panama,"Coffee, green",2001,15074,tonnes,Production
166,Panama,"Coffee, green",2002,11390,tonnes,Production
166,Panama,"Coffee, green",2003,11587,tonnes,Production
